Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Breanna Peterson	F	So	23	8	8	16	0.6957	6	15	1	1	3	1
Mary DeBartolo	F	So	23	7	8	15	0.6522	21	53	2	2	0	0
Macki Fadness	D	Fr	23	5	7	12	0.5217	7	14	0	3	0	0
Mackenzie Klimek	D	So	23	3	8	11	0.4783	13	37	1	1	0	0
Haley Coolsaet	F	Jr	23	5	5	10	0.4348	7	25	0	1	1	1
McKenna Parent	F	Fr	22	3	6	9	0.4091	0	0	1	0	0	0
Brittany Therrien	F	Jr	22	3	2	5	0.2273	4	8	1	2	0	0
Brooke Bartelt	D	Jr	23	2	2	4	0.1739	9	18	0	1	0	0
Hope Karban	F/D	Fr	22	2	2	4	0.1818	4	8	0	1	0	0
Julianne Bartosz	F	Sr	23	1	3	4	0.1739	3	17	0	1	0	0
Katie Ehlenfeldt	F	Fr	23	2	1	3	0.1304	5	10	0	0	0	0
Rory Petrisin	F	Fr	23	2	0	2	0.0870	3	6	0	0	0	0
Katie LeTourneau	D	Fr	23	0	2	2	0.0870	2	4	0	0	0	0
Kelly Seymour	F	So	23	1	0	1	0.0435	4	8	1	0	0	0
Lauren Borkowski	F	Jr	17	1	0	1	0.0588	1	2	0	0	0	0
Riley Brown	D	Jr	10	0	1	1	0.1000	5	10	0	0	0	0
Sierra Dell	D	Fr	21	0	0	0	0.0000	3	6	0	0	0	0
Tori Herrmann	G	Fr	11	0	0	0	0.0000	0	0	0	0	0	0
Sarah Gustafson	G	Jr	13	0	0	0	0.0000	0	0	0	0	0	0
