Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Bella Papapetros	F	So	25	9	9	18	0.7200	3	9	0	0	0	0
Sasha Fritts	F	So	25	9	8	17	0.6800	6	12	1	3	0	0
Katie McLaughlin	F	Jr	25	9	8	17	0.6800	2	4	2	0	0	0
Delaney Flynn	F	Jr	23	6	10	16	0.6957	2	4	0	0	0	1
Megan Fortier	F	Sr	23	4	4	8	0.3478	9	18	0	1	0	0
Katie Tang	F/D	Sr	25	1	6	7	0.2800	4	8	1	0	0	0
Bre Davis	F	Sr	25	5	1	6	0.2400	1	2	1	1	1	1
Kat Mackey	D	Sr	25	0	6	6	0.2400	8	16	0	0	0	0
Brooke Gary	D	So	25	0	5	5	0.2000	0	0	0	0	0	0
Anna Rudinski	D	Fr	19	1	2	3	0.1579	11	22	0	1	0	0
Mikayla McLaughlin	D	Fr	25	2	0	2	0.0800	0	0	0	1	0	0
Kailey Buxbaum	F	Jr	25	1	1	2	0.0800	3	6	0	0	0	0
Eleanor Knutzen	F	Jr	24	1	1	2	0.0833	5	10	0	0	0	0
Jacqueline Seymour	D	So	12	1	1	2	0.1667	1	2	0	0	0	0
Nikki Donato	F	Jr	16	0	2	2	0.1250	0	0	0	0	0	0
Carly Thomas	F	Fr	18	1	0	1	0.0556	1	2	0	0	0	0
Meredith Keenan	F	So	24	1	0	1	0.0417	1	2	1	0	0	0
Angelica Crites	G	Sr	22	0	0	0	0.0000	0	0	0	0	0	0
Elisa Rascia	F	Sr	23	0	0	0	0.0000	11	22	0	0	0	0
Maddie Dewhirst	F/D	Sr	25	0	0	0	0.0000	0	0	0	0	0	0
Lucy Dembeck	F	Fr	18	0	0	0	0.0000	0	0	0	0	0	0
Jess Thulin	G	So	3	0	0	0	0.0000	0	0	0	0	0	0
