Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Erin Keys	F	Sr	37	26	24	50	1.3514	27	54	4	8	1	1
Tessa Bonhomme	D	Sr	35	16	29	45	1.2857	23	46	1	7	2	0
Hayley Klassen	C	Jr	37	13	18	31	0.8378	24	48	0	2	2	2
Mallory Peckels	F	Sr	37	7	20	27	0.7297	22	44	0	2	1	0
Morgan Marziali	W	Jr	37	10	16	26	0.7027	14	28	2	1	0	0
Lisa Chesson	D	Sr	35	8	18	26	0.7429	8	16	3	5	0	0
Shannon Reilly	D	Fr	37	6	18	24	0.6486	11	22	1	2	0	0
Rachel Davis	D	So	37	4	10	14	0.3784	25	50	2	2	0	0
Teal Bishop	D	Fr	37	2	7	9	0.2432	12	24	1	2	0	0
Jenna Kilpatrick	F	Fr	37	3	5	8	0.2162	11	33	1	0	0	0
Raelyn LaRocque	F	So	34	2	5	7	0.2059	13	26	0	0	0	0
Michele Tonnessen	F	So	37	3	3	6	0.1622	5	10	1	0	0	0
Jody Heywood	F	Sr	27	4	0	4	0.1481	12	24	1	0	0	1
Christina Mancuso	F	Fr	37	2	1	3	0.0811	11	22	0	0	0	0
Olivia Antognoli	F	Jr	30	1	2	3	0.1000	5	10	0	0	0	0
Colleen Olson	F	So	37	1	1	2	0.0541	3	6	0	0	0	0
Liana Bonanno	G	Jr	31	0	2	2	0.0645	0	0	0	0	0	0
Deidre Facklis	G	Fr	9	0	1	1	0.1111	0	0	0	0	0	0
Sandy Nelson	D	Fr	34	0	1	1	0.0294	4	8	0	0	0	0
Kristen Smith	F	So	5	0	0	0	0.0000	0	0	0	0	0	0
Jill Mauch	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Megan Hostasek	D	Jr	34	0	0	0	0.0000	12	24	0	0	0	0
Whitney Miller	D	Jr	20	0	0	0	0.0000	0	0	0	0	0	0
