Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Meg Lyons	F	Jr	21	17	12	29	1.3810	0	7	0	0
Melissa Gagne	F	Fr	24	9	13	22	0.9167	0	1	1	0
Michelle Miaskiewicz	F	So	24	5	15	20	0.8333	2	2	0	0
Martha Salois	F	Fr	24	5	5	10	0.4167	0	0	0	0
Kate Talbot	F/D	Jr	22	3	7	10	0.4545	0	0	0	0
Halley Grabarz	F	So	20	2	5	7	0.3500	0	0	0	0
Kasie Scafariello	D	Fr	23	2	5	7	0.3043	0	0	0	0
Francoise Villedrouin	F	Fr	24	3	2	5	0.2083	0	1	0	0
Holly Brandl	F	Jr	24	2	3	5	0.2083	0	0	0	0
Katie Grable	D	Fr	24	3	1	4	0.1667	1	0	0	0
Danielle Hicks	D	Jr	9	1	2	3	0.3333	0	0	0	0
Ashley McGrath	D	Fr	23	0	3	3	0.1304	0	0	0	0
Lauren Remmes	D	Fr	6	1	1	2	0.3333	0	0	0	0
Michelle Roach	F	Fr	11	0	1	1	0.0909	0	0	0	0
Lauren Landrigan	D	Sr	23	0	1	1	0.0435	0	0	0	0
Ashley Mabardy	D	Fr	24	0	1	1	0.0417	0	0	0	0
Erin Cleary	D	Jr	23	0	1	1	0.0435	0	0	0	0
Sarah Walker	F	So	23	0	0	0	0.0000	0	0	0	0
Adriana Montalbano	F	So	23	0	0	0	0.0000	0	0	0	0
Erin Gilmore	G	So	3	0	0	0	0.0000	0	0	0	0
Marcy Ring	G	Jr	14	0	0	0	0.0000	0	0	0	0
Rachel Lamothe	F	Jr	8	0	0	0	0.0000	0	0	0	0
Annice Mason	G	So	13	0	0	0	0.0000	0	0	0	0
Sarah Trial	F	Fr	15	0	0	0	0.0000	0	0	0	0
Andrea Marcotte	D	Fr	11	0	0	0	0.0000	0	0	0	0
