Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kaitlyn Tougas	F	Sr	36	8	21	29	0.8056	5	10	1	3	0	2
Ivana Bilic	D	Sr	33	3	19	22	0.6667	13	26	0	2	0	0
Kristin Huber	F	Sr	35	11	9	20	0.5714	9	18	3	4	0	0
Alexis Joyce	D	So	36	8	12	20	0.5556	13	26	2	1	0	0
Stephanie Anderson	F	Sr	31	11	8	19	0.6129	10	20	5	2	1	0
Lauren Miller	F	Jr	36	8	8	16	0.4444	20	51	1	0	0	1
Hanna Moher	F	Sr	36	6	8	14	0.3889	3	6	1	1	0	1
Madison Hutchinson	D	Jr	36	3	10	13	0.3611	4	8	2	1	0	0
Emma Terres	F/D	So	36	3	5	8	0.2222	0	0	1	2	0	0
Summer Thibodeau	F	So	36	3	4	7	0.1944	1	2	1	0	0	1
Reilly Fawcett	F	So	35	3	4	7	0.2000	5	10	1	0	0	0
Whitney Wivoda	F	Sr	36	0	6	6	0.1667	0	0	0	0	0	0
Bailey Wright	F	Jr	26	3	2	5	0.1923	2	4	2	0	0	0
Ciscely Nelson	F	Jr	36	3	2	5	0.1389	2	4	2	0	0	0
Emily Bergland	F	Fr	35	3	1	4	0.1143	0	0	0	0	0	0
Melissa Hunt	D	Fr	36	1	1	2	0.0556	2	4	0	0	0	0
Tegan Rose	D	Sr	16	0	1	1	0.0625	2	4	0	0	0	0
Carley Esse	D	Jr	36	0	1	1	0.0278	2	4	0	0	0	0
Megan Lushanko	F	Sr	3	0	1	1	0.3333	1	2	0	0	0	0
Brittni Mowat	G	Jr	35	0	0	0	0.0000	0	0	0	0	0	0
Natalie Stanwood	D	Fr	6	0	0	0	0.0000	1	2	0	0	0	0
Alex Bond	F/D	So	3	0	0	0	0.0000	2	4	0	0	0	0
Sylvia Marolt	F	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Erin Deters	G	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Lisa Laiti	D	Fr	20	0	0	0	0.0000	3	6	0	0	0	0
Mackenzie Bruch	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
