Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Laura Bowman	F	Sr	33	18	14	32	0.9697	8	16	2	3	0	0
Amy Petersen	F	Sr	35	14	16	30	0.8571	9	18	4	5	3	0
Brooke Madsen	F	Fr	35	7	14	21	0.6000	11	22	0	3	0	0
Kelly Seward	D	Sr	35	1	13	14	0.4000	17	34	0	1	0	0
Bella Sutton	D	Jr	29	2	11	13	0.4483	8	16	1	1	0	0
Meike Meilleur	F	So	35	8	4	12	0.3429	10	20	2	1	0	0
Katie McMillan	D	Fr	35	4	7	11	0.3143	15	30	0	3	0	0
Victoria Samuelsson	F	So	35	2	8	10	0.2857	7	14	0	1	0	0
Abby Welch	F	Fr	35	3	6	9	0.2571	8	16	0	1	0	0
Kelsey Crow	D	So	26	3	5	8	0.3077	9	18	0	2	0	0
Aly Hardy	F	Jr	33	3	5	8	0.2424	3	6	0	0	0	0
Sarah Nielsen	F	Sr	35	2	5	7	0.2000	10	20	0	0	0	1
Kate Rydland	F/D	Fr	31	4	1	5	0.1613	5	10	0	0	0	1
Irene Kiroplis	D/F	Jr	35	1	3	4	0.1143	4	8	0	0	0	0
Amanda McLeod	F	Fr	35	1	3	4	0.1143	8	16	0	0	0	0
Christi Vetter	F	Jr	27	1	1	2	0.0741	3	6	0	0	0	0
Daniela Paniccia	G	Fr	17	0	0	0	0.0000	0	0	0	0	0	0
Olivia Villani	D	Fr	35	0	0	0	0.0000	3	6	0	0	0	0
Hannah Ehresmann	G	Jr	20	0	0	0	0.0000	0	0	0	0	0	0
Caileah Forrest	D	Fr	35	0	0	0	0.0000	9	18	0	0	0	0
