Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Hayley McMeekin	F	So	29	15	15	30	1.0345	1	7	1	0
Jennifer MacLean	F	So	33	7	17	24	0.7273	0	3	1	0
Elyse Cole	F	So	34	14	6	20	0.5882	1	5	0	0
Kallie Flor	F	Fr	34	6	11	17	0.5000	0	1	0	0
Antoinette Maldonado	F	So	34	7	9	16	0.4706	1	2	0	0
Nicolette Leone	D	So	33	5	11	16	0.4848	0	2	0	0
Ashley Jaffray	F	Sr	34	8	4	12	0.3529	1	4	2	0
Karrah Stephen	D	Jr	34	5	7	12	0.3529	0	1	1	0
Kristin Emerick	F	So	33	4	8	12	0.3636	1	0	0	1
Janine Duffy	F	Fr	34	3	8	11	0.3235	1	1	0	0
Trudy Reyns	D	So	34	2	9	11	0.3235	0	2	0	0
Kristin Alcorn	F/D	Sr	29	1	9	10	0.3448	0	0	0	0
Breana Burton	F	Fr	25	2	6	8	0.3200	1	0	0	0
Natashia Pellatt	F	Sr	34	2	5	7	0.2059	1	1	0	0
Evelina Husar	D	Fr	34	0	4	4	0.1176	0	0	0	0
Jessica Buttaro	F	Jr	19	0	1	1	0.0526	0	0	0	0
Laura Brennan	G	Sr	27	0	1	1	0.0370	0	0	0	0
Kelly Rider	F	Sr	23	0	0	0	0.0000	0	0	0	0
Vicky Graham	F/D	Sr	4	0	0	0	0.0000	0	0	0	0
Stephanie Medeiros	D	Fr	16	0	0	0	0.0000	0	0	0	0
Danielle Alexieff	F	So	31	0	0	0	0.0000	0	0	0	0
Jillian Giguere	F/D	So	23	0	0	0	0.0000	0	0	0	0
Janelle Wolitski	G	Sr	13	0	0	0	0.0000	0	0	0	0
Stephanie Tougas	G	Jr	2	0	0	0	0.0000	0	0	0	0
