Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Danielle Nagymarosi	F	So	26	32	29	61	2.3462	7	4	7	0
Isabelle Richard	F	Jr	28	21	31	52	1.8571	4	6	2	0
Maegan Geypens	F	So	26	16	25	41	1.5769	3	10	0	0
Stacey McConnell	D	Sr	28	11	25	36	1.2857	3	3	0	0
Courtenay Cooper	D	So	27	7	14	21	0.7778	0	2	0	0
Dayna Birch	F	So	28	6	13	19	0.6786	1	3	1	0
Melissa Hall	F	Fr	28	5	13	18	0.6429	2	1	0	1
Kaley Ostanek	F	Sr	27	4	7	11	0.4074	0	3	0	0
Lindsay Latour	D	Sr	28	5	5	10	0.3571	0	0	0	0
Jerica Young	F	So	27	5	3	8	0.2963	1	1	0	0
Kelley Prom	F	Fr	8	5	3	8	1.0000	1	1	0	0
Shireen Irani	F	Fr	18	2	5	7	0.3889	0	0	0	0
Emily McPherson	F	Fr	26	1	6	7	0.2692	0	0	0	0
Brianne Campi	D	Fr	24	3	3	6	0.2500	0	2	0	0
Sarah Wilson	F	Jr	27	2	3	5	0.1852	0	0	0	0
Trish Silvestri	F	Jr	9	0	5	5	0.5556	0	0	0	0
Becky Jaiven	F	Jr	20	2	2	4	0.2000	0	0	0	0
Kaitlyn McInnes	D	Fr	27	0	3	3	0.1111	0	0	0	0
Stephanie Noel	F	Fr	27	0	0	0	0.0000	0	0	0	0
Breanna Dobbe	G	Jr	3	0	0	0	0.0000	0	0	0	0
Nicki Werner	G	Sr	10	0	0	0	0.0000	0	0	0	0
Karen Quigley	G	Fr	15	0	0	0	0.0000	0	0	0	0
