Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Nicole Germaine	F	Sr	37	11	13	24	0.6486	11	22	3	4	0	1
Kari Lundberg	F	Sr	37	11	11	22	0.5946	7	14	1	2	1	0
Lauren Barnes	D/F	Sr	37	5	17	22	0.5946	20	48	0	2	0	0
Kathleen Rogan	F	Sr	36	11	10	21	0.5833	9	18	4	5	0	0
Tracy McCann	F	Sr	37	10	10	20	0.5405	19	38	1	1	0	1
Shelby Moteyunas	D	Jr	37	3	10	13	0.3514	6	12	0	1	0	0
Melissa Klippenstein	F	Sr	37	6	6	12	0.3243	11	22	2	1	0	0
Natalie Stoltz	F	Jr	37	3	6	9	0.2432	14	28	0	0	0	1
Kelsie Scott	F	Sr	35	6	2	8	0.2286	22	47	1	2	2	0
Katie Johnson	F	So	37	2	5	7	0.1892	1	2	1	0	0	0
Danielle Scholzen	D	Sr	37	0	4	4	0.1081	16	43	0	0	0	0
Anna-Maria Fiegert	D	Fr	33	0	4	4	0.1212	6	12	0	0	0	0
Giulianna Pallotta	D/F	So	37	0	2	2	0.0541	6	12	0	0	0	0
Elisabeth Hewett	D	Sr	37	1	0	1	0.0270	8	16	0	0	0	0
Casey Hirsch	F	Jr	34	1	0	1	0.0294	2	4	0	0	0	0
Savannah Quandt	F	Fr	37	1	0	1	0.0270	6	12	0	0	0	0
Haley Northcote	D	So	32	0	1	1	0.0313	8	16	0	0	0	0
Erin Krichiver	G	Jr	8	0	0	0	0.0000	0	0	0	0	0	0
Carina Randazzo	D	Fr	28	0	0	0	0.0000	8	16	0	0	0	0
Danielle Butters	G	Sr	30	0	0	0	0.0000	1	2	0	0	0	0
Lindsay Nagel	F	So	20	0	0	0	0.0000	2	4	0	0	0	0
