Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Gabrielle Bourgeois	F	So	26	11	7	18	0.6923	2	4	0	0
Michelle Miaskiewicz	F	Sr	26	6	10	16	0.6154	0	1	0	0
Melissa Gagne	F	Jr	26	7	8	15	0.5769	1	2	0	0
Jess Tourville	F	Fr	26	5	7	12	0.4615	1	2	0	0
Kelly Adams	D	Fr	12	3	3	6	0.5000	0	0	0	0
Tracy MacGregor	F	So	23	3	2	5	0.2174	0	1	0	0
Anne Altieri	F	Fr	22	2	3	5	0.2273	0	0	0	0
Shannon Murphy	F	Fr	23	3	1	4	0.1739	0	0	0	0
Sarah Walker	F	Sr	26	1	3	4	0.1538	0	1	0	0
Molly Dever	D	Fr	26	0	4	4	0.1538	0	0	0	0
Katie Grable	D	Jr	23	1	2	3	0.1304	0	1	0	0
Brittany O'Brien	F	So	26	1	2	3	0.1154	0	0	0	0
Ashley Mabardy	D	Jr	24	0	2	2	0.0833	0	0	0	0
Leslie Pomponi	F	So	24	0	2	2	0.0833	0	0	0	0
Julie Smith	D	Fr	7	0	1	1	0.1429	0	0	0	0
Marissa Deegan	D	Fr	6	0	1	1	0.1667	0	0	0	0
Francoise Villedrouin	F	Jr	25	0	1	1	0.0400	0	0	0	0
Michelle Roach	F	Jr	1	0	0	0	0.0000	0	0	0	0
Andrea Marcotte	D	Jr	14	0	0	0	0.0000	0	0	0	0
Amy Schoon	F	Fr	23	0	0	0	0.0000	0	0	0	0
Ashley Sutton	D	Fr	8	0	0	0	0.0000	0	0	0	0
Megan Stubbs	D	So	25	0	0	0	0.0000	0	0	0	0
Annice Mason	G	Sr	15	0	0	0	0.0000	0	0	0	0
Melanie Cullen	G	Fr	14	0	0	0	0.0000	0	0	0	0
Kristen Salierno	G	Fr	8	0	0	0	0.0000	0	0	0	0
Julia Berberan	G	Fr	1	0	0	0	0.0000	0	0	0	0
Kate Morey	F	So	21	0	0	0	0.0000	0	0	0	0
