Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kelly Wallace	F	Sr	34	19	13	32	0.9412	12	24	3	3	2	1
Paige Savage	F	So	33	7	22	29	0.8788	20	40	2	0	0	0
Katie MacSorley	F	Sr	35	15	10	25	0.7143	20	40	4	4	2	0
Brittany Esposito	F	Sr	24	14	10	24	1.0000	4	8	4	4	0	1
Hayley Scamurra	F	Fr	29	7	15	22	0.7586	13	26	1	1	0	0
Heather Mottau	D	Fr	35	5	14	19	0.5429	17	34	0	2	0	1
Colleen Murphy	D	Jr	35	5	12	17	0.4857	10	20	0	0	0	1
Claire Santostefano	F	Sr	27	3	10	13	0.4815	5	10	1	0	0	0
Hayley Masters	F	Fr	34	3	9	12	0.3529	6	12	2	1	0	0
Tori Hickel	F	So	33	2	8	10	0.3030	17	34	0	1	0	0
Chelsey Goldberg	F	Jr	34	3	6	9	0.2647	0	0	0	0	2	0
Maggie Brennolt	D	Sr	35	3	5	8	0.2286	8	16	1	0	0	0
Sonia St. Martin	D	Sr	35	2	5	7	0.2000	15	30	0	1	0	0
Melissa Haganey	F	Fr	35	2	3	5	0.1429	5	10	0	0	0	0
Chelsiea Goll	F	Jr	16	2	1	3	0.1875	2	4	0	0	0	0
Lucie Povova	F	Jr	9	1	1	2	0.2222	3	6	0	0	0	0
Chloé Desjardins	G	Jr	34	0	2	2	0.0588	0	0	0	0	0	0
Maggie DiMasi	D	Sr	14	1	0	1	0.0714	7	14	1	0	0	0
Bella Sinsigalli	D	Fr	9	0	1	1	0.1111	4	8	0	0	0	0
Jordan Hampton	D	So	6	0	0	0	0.0000	0	0	0	0	0	0
Ann Doherty	D	Jr	5	0	0	0	0.0000	1	2	0	0	0	0
Sarah Foss	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
