Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jaimie Camara	F	Fr	20	6	2	8	0.4000	7	14	0	1	1	0
Molly Blaine	D	Fr	22	4	3	7	0.3182	3	6	0	0	1	0
Elizabeth Murray	F	So	22	3	2	5	0.2273	10	20	0	2	0	0
Bri Davis	F	Fr	22	1	4	5	0.2273	10	23	0	0	1	0
Amanda Kreamer	D	Sr	22	2	2	4	0.1818	25	53	1	2	0	0
Amanda Arponen	F	Jr	20	2	1	3	0.1500	17	34	0	1	0	0
Danielle Shea	F	Fr	7	1	1	2	0.2857	0	0	0	0	0	0
Molly Irving	D	Fr	19	1	1	2	0.1053	5	10	0	0	0	0
Abby Van Wormer	D	Fr	21	1	1	2	0.0952	21	42	0	1	0	0
Nichole Eustis	D	Fr	22	0	1	1	0.0455	8	16	0	0	0	0
Tina Worley	F	Fr	21	0	1	1	0.0476	15	30	0	0	0	0
Ashley Goodridge	F	So	21	0	1	1	0.0476	4	8	0	0	0	0
Jill Gagne	F	So	18	0	1	1	0.0556	1	2	0	0	0	0
Ali Stevenson	D	So	21	0	1	1	0.0476	2	4	0	0	0	0
Lauren Bonanni	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Lindsay DeLorie	G	Sr	22	0	0	0	0.0000	5	10	0	0	0	0
Nicole Provencher	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Mollie Metcalfe	D	So	22	0	0	0	0.0000	3	6	0	0	0	0
Courtney McKay	D	Jr	20	0	0	0	0.0000	10	20	0	0	0	0
Michelle Leonard	F	Fr	16	0	0	0	0.0000	1	2	0	0	0	0
Faith Howrigan	F	Fr	15	0	0	0	0.0000	0	0	0	0	0	0
Jess Byrne	F	So	10	0	0	0	0.0000	0	0	0	0	0	0
Kaitlynn Bobb	D	Fr	20	0	0	0	0.0000	7	22	0	0	0	0
Ally Baribault	D	Fr	9	0	0	0	0.0000	7	14	0	0	0	0
