Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sydney Asselstine	F	Jr	26	15	14	29	1.1154	3	6	2	6	1	0
Alla Traun	F	Jr	26	11	13	24	0.9231	18	36	2	4	0	0
Michele Meggiolaro	F	Jr	26	8	16	24	0.9231	7	14	1	1	1	0
Trenah Stauffer	D	Jr	26	4	9	13	0.5000	1	2	2	1	0	0
Rachael Morrison	D	Jr	26	2	9	11	0.4231	7	14	0	1	0	0
Taryn Harris	D	Fr	26	3	4	7	0.2692	18	36	0	0	0	0
Michaela Murdock	F	Fr	25	2	4	6	0.2400	0	0	0	0	0	0
Aubrey Bachand	F	Jr	26	3	0	3	0.1154	14	28	1	1	1	0
Caitlyn Beauvais	D	Sr	26	2	1	3	0.1154	12	24	0	0	1	0
Jerin Dinkins	F	Fr	26	2	1	3	0.1154	1	2	0	0	0	1
Lindsay Diot	F/D	Fr	20	1	2	3	0.1500	1	2	0	1	0	0
Maddy Seabrook	F	Fr	19	1	2	3	0.1579	0	0	0	0	0	0
Kyra Herbert	F	So	26	1	2	3	0.1154	2	4	0	0	0	0
Scotia Bellavance	F	Fr	26	0	3	3	0.1154	12	24	0	0	0	0
Kayley Romano	F	Fr	25	0	2	2	0.0800	2	4	0	0	0	0
Emma Rucinski	F	Fr	16	1	0	1	0.0625	2	4	0	0	0	0
Jena Nicholls	F	Fr	11	0	1	1	0.0909	1	2	0	0	0	0
Nicole Dudjak	D	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Dana DeMartino	G	Fr	10	0	0	0	0.0000	0	0	0	0	0	0
Kirsten Shaughnessy	G	Jr	18	0	0	0	0.0000	0	0	0	0	0	0
Sydney Kinder	D	Fr	17	0	0	0	0.0000	1	2	0	0	0	0
Alexandra Carlbom	F	Fr	8	0	0	0	0.0000	3	6	0	0	0	0
Olivia Drew	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Melissa Hauptman	F/D	So	26	0	0	0	0.0000	4	8	0	0	0	0
Alexandra Pedatella	F	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
