Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Gina Tomei	F	So	20	1	9	10	0.5000	6	12	0	0	0	0
Brianna Rossi	F	Jr	22	5	4	9	0.4091	11	22	2	2	1	0
Chelsie Hausberger	F	Fr	22	3	5	8	0.3636	0	0	1	1	0	0
Amanda Maddalena	F	Sr	22	3	4	7	0.3182	3	6	0	0	0	0
Kellie Micillo	F	Jr	22	5	1	6	0.2727	6	12	1	2	0	0
Erika Osborne	D	Jr	22	3	1	4	0.1818	8	16	0	2	0	0
Chelsey Wright	F	Jr	22	2	2	4	0.1818	12	24	0	0	0	0
Kaitlin Friel	F	Fr	22	1	2	3	0.1364	6	12	0	0	0	0
Maggie Giamo	F	Sr	6	1	2	3	0.5000	3	6	0	0	0	0
Abbie Adams	D/F	Fr	20	0	3	3	0.1500	1	2	0	0	0	0
Jen Whelan	D	Sr	21	1	1	2	0.0952	11	22	0	0	0	0
Jenn Fitzgerald	F	So	21	0	2	2	0.0952	7	14	0	0	0	0
Julia Rapp	D	Jr	21	1	0	1	0.0476	3	6	0	1	0	0
Charlotte Carter	F	So	18	1	0	1	0.0556	5	10	1	0	0	0
Jessica Troilo	F	Fr	21	0	1	1	0.0476	2	4	0	0	0	0
Cara Latchum	D	Jr	22	0	1	1	0.0455	4	8	0	0	0	0
Molly Walters	F	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Frankie Giammona	F	Fr	20	0	0	0	0.0000	0	0	0	0	0	0
Pam Murphy	F/D	Sr	22	0	0	0	0.0000	8	16	0	0	0	0
Gwen Paul	D	So	4	0	0	0	0.0000	1	2	0	0	0	0
Katie Double	G	Sr	20	0	0	0	0.0000	0	0	0	0	0	0
Katie Avery	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Jordan Baum	F	Jr	20	0	0	0	0.0000	0	0	0	0	0	0
