Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Tracey Ferriter	F	Jr	25	11	10	21	0.8400	11	30	1	1	1	0
Joey Lye	D	Sr	25	6	8	14	0.5600	12	24	3	2	0	0
Sam Tarnasky	F	Sr	23	5	9	14	0.6087	10	20	0	4	0	0
Kait O'Brien	D	Jr	24	7	5	12	0.5000	17	34	0	1	2	0
Eliza Foster	F	Fr	25	5	6	11	0.4400	6	12	0	3	0	0
Hannah Systrom	F	Fr	25	2	8	10	0.4000	3	6	1	0	0	0
Lauren Zurek	D	So	25	0	10	10	0.4000	22	44	0	0	0	0
Kristen Tubbs	F	Fr	25	6	3	9	0.3600	3	6	0	0	1	0
Allison Page	F	So	25	2	7	9	0.3600	7	14	0	1	0	0
Torrey Taussig	F/D	Jr	19	3	5	8	0.4211	3	6	0	0	0	0
Jacqueline Berglass	D	So	25	3	2	5	0.2000	5	10	0	0	0	0
Mallory Green	D	Sr	25	2	3	5	0.2000	10	20	1	1	0	0
Sarah Herr	D	Fr	23	2	3	5	0.2174	6	12	0	2	0	0
Stephanie Berger	F	So	25	2	0	2	0.0800	1	2	1	0	0	0
Kate Foley	F/D	Fr	24	1	0	1	0.0417	5	10	0	0	0	0
Mimi McClatchy	F	So	23	1	0	1	0.0435	0	0	1	1	0	0
Erin Mandigo	F	So	6	0	0	0	0.0000	0	0	0	0	0	0
Sara Plunkett	G	Jr	25	0	0	0	0.0000	2	4	0	0	0	0
