Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Victoria Bach	F	Jr	36	23	26	49	1.3611	21	42	2	5	0	2
Mary Parker	F	Sr	36	24	21	45	1.2500	7	14	4	4	0	1
Maddie Elia	F	Sr	32	12	24	36	1.1250	23	46	0	4	0	1
Rebecca Leslie	F	Jr	32	16	18	34	1.0625	4	8	2	4	0	1
Nina Rodgers	F	Jr	37	11	20	31	0.8378	19	38	2	5	0	1
Samantha Sutherland	F	Sr	37	15	15	30	0.8108	11	22	4	6	1	1
Sammy Davis	F	So	35	7	16	23	0.6571	13	26	1	4	0	1
Alexis Crossley	D	Sr	37	4	17	21	0.5676	12	24	1	2	0	0
Abby Cook	D	Fr	37	4	11	15	0.4054	15	30	0	0	0	1
Savannah Newton	D	Jr	37	0	11	11	0.2973	16	32	0	0	0	0
Sarah Steele	D	Sr	37	1	8	9	0.2432	10	20	0	0	0	0
Deziray De Sousa	F	Fr	23	1	7	8	0.3478	5	10	1	0	0	0
Natasza Tarnowski	F	Fr	35	3	4	7	0.2000	9	18	1	0	0	0
Connor Galway	D	So	37	1	6	7	0.1892	16	32	0	0	0	0
Natalie Flynn	F	Sr	37	3	1	4	0.1081	3	6	1	0	0	0
Mary Grace Kelley	F	So	32	2	1	3	0.0938	4	8	0	0	0	0
Breanna Scarpaci	D	Fr	37	1	2	3	0.0811	0	0	0	0	0	0
Alexandra Calderone	D	Fr	37	0	2	2	0.0541	6	12	0	0	0	0
Anna Streifel	F	Jr	13	1	0	1	0.0769	0	0	0	0	0	0
Erin O'Neil	G	Jr	9	0	0	0	0.0000	0	0	0	0	0	0
Victoria Hanson	G	Sr	28	0	0	0	0.0000	0	0	0	0	0	0
