Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Cassandra Leone	C	Fr	22	7	5	12	0.5455	2	2	1	0
Courtney Caulfield	F	Jr	19	6	4	10	0.5263	0	0	0	0
Meaghen Toland	C	Jr	21	3	6	9	0.4286	0	0	1	0
Rebecca Goncarovs	D	So	22	1	4	5	0.2273	0	0	0	0
Nicole Cote	C	Sr	21	3	1	4	0.1905	0	0	0	0
Courtney Carthas	D	Fr	22	1	3	4	0.1818	0	0	0	0
Katie Jo Hallowell	F	So	19	1	3	4	0.2105	0	0	0	0
Corrie van Reuth	F	Fr	22	2	1	3	0.1364	0	1	0	0
Bridget Sheerin	F	Fr	21	1	2	3	0.1429	0	0	0	0
Nora Connolly	F	So	22	1	1	2	0.0909	0	0	0	0
Adia Sovie	F	Fr	18	1	0	1	0.0556	0	1	0	0
Shannon Ryan	D	So	22	0	1	1	0.0455	0	0	0	0
Jacque DiMattia	F	Fr	7	0	0	0	0.0000	0	0	0	0
Kate Daley	F	Jr	22	0	0	0	0.0000	0	0	0	0
Sara Peterson	D	Sr	14	0	0	0	0.0000	0	0	0	0
Darcie Ouellette	C	Jr	6	0	0	0	0.0000	0	0	0	0
Danielle Darisse	F	Jr	15	0	0	0	0.0000	0	0	0	0
Michelle Lavoie	D	Sr	17	0	0	0	0.0000	0	0	0	0
Justine Buzzell	F	Fr	7	0	0	0	0.0000	0	0	0	0
Sarah Kuecher	G	So	13	0	0	0	0.0000	0	0	0	0
Rory Amor	D	Fr	7	0	0	0	0.0000	0	0	0	0
Kristin Suslowicz	G	Jr	12	0	0	0	0.0000	0	0	0	0
