Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Stephanie Grossi	F	Jr	34	14	16	30	0.8824	7	14	1	2	1	1
Emily Costales	F	Jr	34	9	16	25	0.7353	16	32	1	2	0	1
Alysha Burriss	F	Jr	34	10	13	23	0.6765	8	16	1	2	0	0
Heather Schwarz	F	Sr	33	11	10	21	0.6364	9	18	3	1	0	2
Allie Munroe	D	So	34	7	14	21	0.6176	12	24	0	2	0	0
Savannah Rennie	F	Fr	34	9	10	19	0.5588	13	26	4	3	0	0
Jessica Sibley	F	Sr	31	4	15	19	0.6129	23	46	1	1	0	0
Megan Quinn	D	Jr	34	4	8	12	0.3529	15	38	1	2	0	0
Larissa Martyniuk	D	Sr	34	2	9	11	0.3235	11	22	1	1	0	0
Lindsay Eastwood	D	So	34	2	8	10	0.2941	8	16	1	1	0	0
Dakota Derrer	D	Jr	34	2	7	9	0.2647	36	72	1	0	0	0
Brooke Avery	F	Jr	33	4	2	6	0.1818	5	10	0	0	0	2
Kelli Rowswell	F	Fr	34	3	3	6	0.1765	5	10	0	0	0	0
Laurence Porlier	F	Sr	34	2	2	4	0.1176	6	12	1	0	0	0
Morgan Blank	F	Sr	34	1	3	4	0.1176	5	10	0	0	0	0
Sarah Stuehr	F	So	31	1	0	1	0.0323	4	8	0	0	0	0
Amanda Bäckebo	D	Fr	18	0	1	1	0.0556	1	2	0	0	0	0
Ady Cohen	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Maddi Welch	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
Allie Olnowich	D	Fr	23	0	0	0	0.0000	1	2	0	0	0	0
Karleigh Scully	F	So	10	0	0	0	0.0000	3	6	0	0	0	0
Logan Hicks	D	Fr	24	0	0	0	0.0000	1	2	0	0	0	0
Abbey Miller	G	Jr	31	0	0	0	0.0000	0	0	0	0	0	0
