Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Teresa Marchese	F	Sr	37	21	32	53	1.4324	5	6	2	0
Samantha Shirley	F	Jr	37	18	19	37	1.0000	1	5	0	0
Stefanie Bourbeau	F	So	37	18	12	30	0.8108	6	6	2	0
Sara McDonald	F	Sr	33	11	15	26	0.7879	2	5	2	1
Julia Colizza	F	So	37	8	17	25	0.6757	1	3	1	0
Stephanie Jones	F	Fr	31	13	11	24	0.7742	3	2	1	0
Chrissy Yule	F	Sr	37	7	14	21	0.5676	1	3	0	0
Ashley Pendleton	D	So	37	5	14	19	0.5135	2	4	0	0
Michelle Bonello	D	So	37	4	13	17	0.4595	0	3	0	0
Danielle Lansing	D	Jr	37	5	10	15	0.4054	2	1	0	0
Sherilyn Fraser	F	Fr	37	5	10	15	0.4054	0	2	0	0
Danielle Ayearst	D	Fr	37	3	12	15	0.4054	1	3	0	0
Lindsay Dellow	F	Sr	37	8	6	14	0.3784	1	0	2	0
Justine Jackson	F	So	34	1	8	9	0.2647	0	0	0	0
Jackie Jarrell	F	So	10	5	2	7	0.7000	1	2	0	0
Jill Nugent	D	So	36	2	5	7	0.1944	1	1	0	0
Lesley McArthur	D	So	36	0	5	5	0.1389	0	0	0	0
Sarah Kurth	F	So	33	2	2	4	0.1212	1	0	0	0
Kristen Erickson	F	Fr	36	1	1	2	0.0556	0	0	1	0
Desirae Clark	G	Sr	25	0	0	0	0.0000	0	0	0	0
Laura Hosier	G	Fr	12	0	0	0	0.0000	0	0	0	0
Shivaun Siegl	G	Jr	1	0	0	0	0.0000	0	0	0	0
