Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Jana Harrigan	F	Sr	36	23	24	47	1.3056	2	2	6	2
Amber Bowman	D	Jr	36	11	16	27	0.7500	3	6	0	0
Erin Keys	F	So	36	10	7	17	0.4722	2	3	0	1
Lisa Chesson	D	So	36	3	14	17	0.4722	1	1	0	0
Katie Maroney	F/D	Jr	36	9	7	16	0.4444	0	4	0	0
Shelby Aldous	F	So	35	8	8	16	0.4571	4	1	0	0
Hayley Klassen	C	Fr	36	8	7	15	0.4167	1	2	0	1
Mallory Peckels	F	So	36	5	7	12	0.3333	0	0	0	0
Kelly Cahill	D	Fr	19	3	9	12	0.6316	0	1	1	0
Morgan Marziali	W	Fr	32	3	6	9	0.2813	0	0	0	1
Katie Sershen	D	Sr	36	0	4	4	0.1111	0	0	0	0
Krysta Skarda	F	Jr	36	1	1	2	0.0556	0	0	0	0
Jody Heywood	F	So	36	1	1	2	0.0556	0	0	0	0
Whitney Miller	D	Fr	35	0	2	2	0.0571	0	0	0	0
Crystal Sayther	C	Sr	36	1	0	1	0.0278	0	0	0	0
Megan Hostasek	D	Fr	36	1	0	1	0.0278	0	0	0	1
Erika Vanderveer	G	Jr	27	0	1	1	0.0370	0	0	0	0
Lacey Schultz	D	Jr	36	0	1	1	0.0278	0	0	0	0
Olivia Antognoli	F	Fr	35	0	0	0	0.0000	0	0	0	0
Liana Bonanno	G	Fr	12	0	0	0	0.0000	0	0	0	0
