Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Courtney DeHoey	F	So	27	16	14	30	1.1111	3	5	2	0
Laura Wilson	D	So	27	14	12	26	0.9630	0	6	0	0
Dayna Kanis	F	Fr	27	16	8	24	0.8889	2	4	3	0
Lil Caligiuri	F	Sr	26	5	13	18	0.6923	0	1	0	2
Allison Rushing	D	So	26	3	14	17	0.6538	1	1	0	0
Darby McGrath	F	Jr	26	6	6	12	0.4615	0	4	0	0
Katie Snowden	F	Jr	25	5	5	10	0.4000	0	0	0	0
Michelle Ricketts	F	Jr	15	5	3	8	0.5333	3	0	0	0
Jen Clouthier	F	So	27	3	5	8	0.2963	0	1	0	0
Erin McGrath	F	Sr	26	2	6	8	0.3077	0	0	0	0
Kerry Gotowka	D	So	17	0	7	7	0.4118	0	0	0	0
Amalia Vriend	D	So	25	2	3	5	0.2000	1	1	1	0
Kaleigh Becker	F	Fr	23	1	4	5	0.2174	0	0	0	0
Jocelyen Girlardo	F	Fr	25	3	1	4	0.1600	0	0	0	0
Carly Mason	F	Fr	21	2	2	4	0.1905	0	0	0	0
Jenn Hill	F	Fr	26	2	2	4	0.1538	0	0	0	0
Andrea Richmond	D	Sr	27	1	3	4	0.1481	1	0	0	0
Tina Wyzgowski	F	Jr	24	1	2	3	0.1250	0	0	0	0
Devin McGuire	F	So	12	1	1	2	0.1667	0	0	0	0
Laura Hoholik	D	Fr	10	0	1	1	0.1000	0	0	0	0
Liz Mabs	D	Jr	12	0	0	0	0.0000	0	0	0	0
Jess Zublin	G	Fr	7	0	0	0	0.0000	0	0	0	0
Sally Bevis	G	Jr	22	0	0	0	0.0000	0	0	0	0
Sara Busby			2	0	0	0	0.0000	0	0	0	0
