Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Mackenzie Lee	F	Sr	27	10	8	18	0.6667	3	6	2	4	1	0
Megan Howe	F	So	27	8	9	17	0.6296	7	14	1	2	1	0
Melissa Seamont	F	So	27	6	10	16	0.5926	5	10	1	3	0	0
Kelly Collins	F	Sr	24	10	4	14	0.5833	10	20	3	3	0	0
Carly Henderson	F	So	27	9	4	13	0.4815	24	59	2	2	0	0
Jillian Bergeron	F	Sr	26	2	11	13	0.5000	6	12	0	0	0	0
Kathryn Sbrocchi	D	Sr	27	4	7	11	0.4074	8	16	0	2	1	0
Carly Marchment	F	Fr	27	3	7	10	0.3704	8	27	0	0	0	0
Jocelyn St. Clair	D	So	27	5	4	9	0.3333	12	24	0	2	0	0
Chelsey Draker	F	Fr	24	4	3	7	0.2917	14	28	0	2	0	0
Olivia Boersen	F	So	25	2	5	7	0.2800	18	39	2	1	0	0
Emma Smetaniuk	F	So	26	3	3	6	0.2308	6	12	0	1	0	0
Leah McNaughton	F	Sr	20	0	5	5	0.2500	3	6	0	0	0	0
Lauren Gilpin	F	Sr	18	4	0	4	0.2222	1	2	0	2	0	0
Chelsea Hunt	D	So	27	1	2	3	0.1111	8	16	0	1	0	0
Leslie Jarvis	D	So	25	0	3	3	0.1200	6	12	0	0	0	0
Mady Paul	F	So	23	1	1	2	0.0870	6	12	0	0	0	0
Breanne Reith	D	Jr	22	0	2	2	0.0909	12	24	0	0	0	0
Emily Marks	D	Fr	22	0	2	2	0.0909	9	18	0	0	0	0
Megan Amlinger	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Samm Reimer	D	Fr	13	0	0	0	0.0000	1	2	0	0	0	0
Catherine Cote	G	So	14	0	0	0	0.0000	0	0	0	0	0	0
Bridget Smith	G	Fr	13	0	0	0	0.0000	0	0	0	0	0	0
