Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lauren Straus	F	Fr	21	8	15	23	1.0952	8	16	4	2	0	0
Karissa Anderson	F	Fr	21	12	8	20	0.9524	9	18	2	4	1	0
Zoe Kurth	F	Fr	27	12	5	17	0.6296	10	20	4	6	0	1
Henriette Ostergaard	F	Fr	23	10	7	17	0.7391	12	24	0	3	1	0
Andrea Senne	F	Fr	27	7	9	16	0.5926	7	14	1	1	0	0
Danielle Rozon	F	Fr	25	3	10	13	0.5200	13	37	0	0	0	1
Tarraneh Dadgar	F	Fr	26	6	3	9	0.3462	3	6	0	2	0	0
Alexa Jacobson	F	Fr	25	6	3	9	0.3600	5	10	0	2	0	0
Emma Agen	D	Fr	20	1	8	9	0.4500	15	30	0	1	0	0
Laurel Hill	D	Fr	26	2	5	7	0.2692	9	18	0	1	0	0
Megan Steinmetz	F	Fr	19	2	4	6	0.3158	4	8	0	1	1	0
Brooke Nicholson	D	Fr	21	0	6	6	0.2857	7	14	0	0	0	0
Taylor Giacin	F	Fr	23	3	2	5	0.2174	2	4	0	1	0	0
Marissa Gale	F/D	Fr	24	1	4	5	0.2083	6	12	0	0	0	0
Ashley Biehl	F	Fr	23	3	1	4	0.1739	2	4	1	0	0	0
Kelley Ritchie	F	Fr	19	2	2	4	0.2105	2	4	0	0	0	0
Lotta Haarala	D	Fr	26	1	3	4	0.1538	16	32	0	1	0	0
Breanna Kelly	D	Fr	23	0	2	2	0.0870	6	12	0	0	0	0
Julia Muscarello	F	Fr	24	0	1	1	0.0417	0	0	0	0	0	0
Ashley Wilson	F	Fr	25	0	1	1	0.0400	2	4	0	0	0	0
Courtney Fischer	D	Fr	15	0	0	0	0.0000	2	4	0	0	0	0
Mandy Montgomery	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Kaley Gibson	G	Fr	18	0	0	0	0.0000	0	0	0	0	0	0
Katie Aluia	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
