Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Laurie Jolin	F	Fr	28	5	8	13	0.4643	5	10	2	3	0	0
Alena Polenska	D/F	Fr	28	5	5	10	0.3571	6	12	0	0	0	0
Erica Kromm	D	Jr	28	3	7	10	0.3571	6	12	0	1	0	0
Jenna Dancewicz	F	Jr	28	4	5	9	0.3214	11	22	0	3	0	0
Nicole Brown	F	Sr	28	1	7	8	0.2857	14	28	0	0	0	0
Sasha Van Muyen	F	Sr	23	6	1	7	0.3043	12	24	0	0	0	1
Paige Pyett	D	So	20	1	6	7	0.3500	12	27	0	0	0	0
Jacquie Pierri	D	So	28	1	5	6	0.2143	26	52	0	0	0	0
Erin Connors	F	Sr	28	3	2	5	0.1786	11	22	1	0	0	0
Kath Surbey	F	Sr	28	1	4	5	0.1786	0	0	0	0	0	0
Erica Farrer	F	Fr	28	3	1	4	0.1429	19	38	0	0	0	0
Victoria Smith	D	Fr	28	1	2	3	0.1071	14	28	0	0	0	0
Katelyn Landry	F	So	28	2	0	2	0.0714	3	6	0	0	0	0
Kelly Griffin	F	Fr	12	2	0	2	0.1667	3	6	0	0	0	0
Vika Mykolenko	F	So	27	1	1	2	0.0741	1	2	0	0	0	0
Samantha Stortini	D	Jr	25	1	1	2	0.0800	9	18	0	1	0	0
Alex Piersiak	D	Fr	28	0	1	1	0.0357	0	0	0	0	0	0
Katie Jamieson	G	Fr	27	0	1	1	0.0370	1	2	0	0	0	0
Skyelar Siwak	D	So	2	0	0	0	0.0000	0	0	0	0	0	0
Alison Wong	F	So	26	0	0	0	0.0000	0	0	0	0	0	0
Joy Joung	G	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
