Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Alexa Gruschow	F	So	32	7	13	20	0.6250	19	38	2	1	0	1
Jordan Smelker	F	Sr	31	5	14	19	0.6129	14	28	0	2	0	1
Lauren Wash	F	So	33	12	5	17	0.5152	3	6	2	2	0	0
Ali Svoboda	F	Jr	33	7	9	16	0.4848	11	30	0	1	0	1
Taylor Mahoney	F	Jr	33	8	7	15	0.4545	14	28	1	4	1	0
Heidi Huhtamäki	D	Fr	29	3	12	15	0.5172	3	6	0	1	0	0
Mari Mankey	F	So	33	5	9	14	0.4242	10	20	1	2	0	0
Laura Horwood	F	Fr	33	6	4	10	0.3030	9	18	2	1	0	0
Toni Sanders	F	Sr	33	6	4	10	0.3030	3	6	1	3	0	0
Kathryn Schilter	D	Jr	32	2	8	10	0.3125	8	16	0	2	0	0
Madison Marzario	D	Sr	33	4	5	9	0.2727	26	52	1	3	0	0
Katie Rooney	F	Fr	32	1	6	7	0.2188	1	2	0	0	0	0
Jenn Godin	D	So	30	0	5	5	0.1667	22	44	0	0	0	0
Brandi Banks	D	So	33	1	3	4	0.1212	4	8	0	0	0	0
Lindsey Hylwa	F	Fr	26	1	1	2	0.0769	0	0	0	0	0	0
Hannah Behounek	D	Fr	27	0	2	2	0.0741	6	12	0	0	0	0
Delaney Middlebrook	D	Jr	20	0	1	1	0.0500	1	2	0	0	0	0
Kelly O'Brien	G	Jr	30	0	0	0	0.0000	1	2	0	0	0	0
Brianna Piper	G	Jr	8	0	0	0	0.0000	0	0	0	0	0	0
Nona Letuligasenoa	F	Sr	20	0	0	0	0.0000	3	6	0	0	0	0
Mariana Walsh	F	Jr	26	0	0	0	0.0000	3	6	0	0	0	0
Missy Mankey	F	Sr	19	0	0	0	0.0000	0	0	0	0	0	0
