Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Brooke Hartwick	F	Jr	35	16	18	34	0.9714	19	38	1	6	0	1
Taylor Accursi	F	Sr	35	9	14	23	0.6571	17	34	1	5	0	0
Megan Whiddon	F	Sr	34	7	16	23	0.6765	10	28	2	0	1	1
Rachael Smith	F	So	33	8	11	19	0.5758	12	24	2	3	0	0
Jillian Skinner	D	Sr	35	7	11	18	0.5143	8	16	2	3	0	0
Sarah Hine	F	So	35	9	8	17	0.4857	7	14	1	4	0	0
Sam Isbell	F	Fr	35	8	9	17	0.4857	6	12	1	0	0	1
Maggie Knott	F	Fr	35	5	12	17	0.4857	19	38	1	0	0	0
Paige Horton	D	Sr	35	2	14	16	0.4571	15	30	0	0	0	0
Jennifer MacAskill	F	Jr	35	5	10	15	0.4286	24	48	1	2	1	0
Samantha Fieseler	D	So	33	3	8	11	0.3333	8	16	0	2	0	0
Molly Blasen	D	So	35	1	10	11	0.3143	9	18	1	0	0	0
Michele Robillard	F	Fr	35	2	6	8	0.2286	8	16	0	0	0	0
Céline Frappier	F	Fr	35	3	3	6	0.1714	4	8	0	0	0	0
Morgan Stacey	F	So	35	0	6	6	0.1714	8	27	0	0	0	0
Nicole Guagliardo	F	Fr	32	4	1	5	0.1563	3	6	1	2	0	0
Callie Paddock	D	Jr	35	3	1	4	0.1143	8	16	1	0	0	0
Sarah Robello	F	Jr	10	0	4	4	0.4000	1	2	0	0	0	0
Jessica Convery	G	Jr	24	0	0	0	0.0000	0	0	0	0	0	0
Nicole Collier	D	So	13	0	0	0	0.0000	0	0	0	0	0	0
Claire Werynski	D	Fr	20	0	0	0	0.0000	0	0	0	0	0	0
Sarah McDonnell	G	So	16	0	0	0	0.0000	0	0	0	0	0	0
