Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kathryn Larson	F	Jr	27	13	15	28	1.0370	8	16	2	1	0	0
Leah Schwartzman	F	Fr	26	7	15	22	0.8462	2	4	3	4	0	0
Becca Zarembinski	F	Fr	27	7	13	20	0.7407	6	12	0	3	0	2
Courtney Umland	F	Sr	27	8	11	19	0.7037	5	10	2	1	0	0
Kaylee Druk	F	So	27	10	7	17	0.6296	5	10	4	2	0	0
Megan Juricko	D	Sr	27	4	11	15	0.5556	4	8	2	2	0	0
Allison Borgstrom	F	So	27	6	8	14	0.5185	10	20	0	2	0	0
Hannah Burns	F	Sr	27	9	4	13	0.4815	0	0	2	0	0	0
Rachel Friberg	F	Sr	27	4	9	13	0.4815	2	4	0	0	0	1
Ellie Tabaka	F	Fr	25	2	9	11	0.4400	4	8	1	0	0	0
Tori Bailey	D	Sr	26	0	8	8	0.3077	12	24	0	0	0	0
Nuala Flood	D	Sr	27	1	6	7	0.2593	12	24	1	0	0	0
Karina Marette	F	Sr	27	3	1	4	0.1481	8	16	2	0	0	0
Hannah Bird	D	Jr	23	1	3	4	0.1739	1	2	0	0	0	1
Heidi Hannula	D	Fr	26	1	2	3	0.1154	0	0	0	0	0	0
Rylie McDonell	F	Fr	9	1	2	3	0.3333	2	4	0	0	0	0
Briana Johnson	D	Fr	24	1	1	2	0.0833	1	2	1	0	0	0
Erika Bjorkman	F	So	24	0	2	2	0.0833	1	2	0	0	0	0
Breanna Mahoney	F	So	17	0	0	0	0.0000	0	0	0	0	0	0
Paige Kittelson	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Valerie Brown	F	Fr	10	0	0	0	0.0000	1	2	0	0	0	0
Demi Cooper	D	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Mackenzie Torpy	G	Fr	27	0	0	0	0.0000	0	0	0	0	0	0
Frani Marshall	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Megan Sweet	D	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
