Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Tarasai Karega	F	So	29	20	17	37	1.2759	8	8	1	0
Anna MacLean	F	So	29	15	17	32	1.1034	3	5	1	0
Lindsey Harrington	F	So	30	15	14	29	0.9667	1	6	1	0
Kate Dennett	F	Fr	30	12	17	29	0.9667	4	6	0	0
Kirsten Dier	D	Fr	30	5	18	23	0.7667	0	3	0	0
Michelle McGann	F	Fr	29	4	19	23	0.7931	0	1	0	0
Tes Siarnacki	D	Sr	28	4	9	13	0.4643	1	1	0	1
Alyssa Chwick	D	Fr	30	1	11	12	0.4000	0	0	0	0
Rachel Simon	F	Sr	30	4	7	11	0.3667	1	0	0	0
Elizabeth Ditmore	F	Jr	29	5	5	10	0.3448	0	1	0	0
Molly Malloy	D	Fr	27	5	4	9	0.3333	1	0	0	0
Meghan Dickoff	D	Sr	30	2	5	7	0.2333	0	2	0	0
Natanya Khazzam	F	Jr	29	4	2	6	0.2069	0	0	0	0
Annie Morrow	F	Fr	27	1	4	5	0.1852	0	0	0	0
Kirsten Forsberg	D	Sr	30	3	1	4	0.1333	0	0	0	0
Megan Quinn	D	Jr	30	2	2	4	0.1333	1	0	1	0
Alena Harrison	F	Sr	30	1	2	3	0.1000	0	0	0	0
Katharine Kelly	D	Jr	10	1	0	1	0.1000	0	0	0	0
Julie Radziewicz	D	So	30	1	0	1	0.0333	0	0	1	0
Krystyn Elek	G	Fr	24	0	0	0	0.0000	0	0	0	0
Lindsay Grabowski	G	Sr	10	0	0	0	0.0000	0	0	0	0
