Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Shelly Chessie	F	Jr	28	22	28	50	1.7857	3	1	3	0
Kirsti Anderson	D	Fr	29	12	19	31	1.0690	1	2	0	0
Gillian McDonald	F	So	28	16	14	30	1.0714	3	2	0	1
Marissa O'Neil	F	Fr	27	13	15	28	1.0370	4	4	0	0
Ba Lanoue	F	Jr	18	8	16	24	1.3333	1	2	0	1
Beth Muir	F	Jr	28	6	12	18	0.6429	1	3	0	0
Jen Pelkey	F	So	28	9	7	16	0.5714	2	1	0	0
Jess Burke	F	So	28	8	7	15	0.5357	2	0	0	0
Britney Carr			21	3	11	14	0.6667	2	1	0	0
Leah McClure	D	Jr	21	4	9	13	0.6190	0	0	0	0
Carrie Simonds	D	Sr	27	3	9	12	0.4444	1	0	0	0
Cathie Quinlan	D	Fr	29	5	6	11	0.3793	1	2	0	0
Kirsten Larson	D	So	29	3	7	10	0.3448	1	1	0	0
Katherine Duglin	D	Fr	29	7	2	9	0.3103	1	0	0	0
Sadie Wieschhoff	D	So	29	2	5	7	0.2414	0	0	0	0
Jen Crane	F	Fr	29	3	2	5	0.1724	0	1	0	0
Alyson Lizotte	D	Jr	28	1	4	5	0.1786	0	0	0	0
Quinn Kitchen	F	Jr	20	0	1	1	0.0500	0	0	0	0
Francesca Klucevek-Whalen	G	Jr	4	0	0	0	0.0000	0	0	0	0
Eliza Lende			2	0	0	0	0.0000	0	0	0	0
Emily McKissock	G	Jr	25	0	0	0	0.0000	0	0	0	0
