Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Katie Couture	F	Sr	26	10	7	17	0.6538	9	18	1	1	1	0
Alex Mitchell	F	So	25	8	8	16	0.6400	15	30	2	1	0	0
Olivia Barragree	F	Sr	26	3	7	10	0.3846	3	6	0	1	0	0
Katie Nolan	F	Fr	26	2	7	9	0.3462	31	62	0	1	0	0
Jensen Hamblett	D	So	25	3	3	6	0.2400	16	32	1	2	0	0
Ally Vanidestine	F	Sr	26	2	3	5	0.1923	15	30	1	0	0	0
Grace Simmons	D	Fr	26	0	5	5	0.1923	11	22	0	0	0	0
Julia Ormsby	F	So	26	3	1	4	0.1538	6	12	0	0	1	0
Meghan Concannon	F	Fr	24	2	2	4	0.1667	7	14	0	1	0	0
Tawni Mohler	D	So	26	0	4	4	0.1538	12	24	0	0	0	0
Tatiana Doucette	D	Jr	26	0	3	3	0.1154	27	62	0	0	0	0
Emilee Burris	F	Jr	24	2	0	2	0.0833	1	2	1	0	0	0
Julia Buffalini	D	So	26	1	1	2	0.0769	4	8	0	0	0	0
Riley Kirk	D	Fr	26	1	0	1	0.0385	1	2	0	0	0	0
Britney Evangelista	G	So	15	0	0	0	0.0000	2	4	0	0	0	0
McKenna Russell	F	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Paige Roberts	D	Jr	9	0	0	0	0.0000	0	0	0	0	0	0
Whitney Padgett	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Joanna Scheidegger	F	So	3	0	0	0	0.0000	0	0	0	0	0	0
Courtney Davis	G	Jr	9	0	0	0	0.0000	0	0	0	0	0	0
Amanda Piknick	F	Fr	25	0	0	0	0.0000	2	4	0	0	0	0
