Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jessica Schroeder	F	Fr	25	18	9	27	1.0800	18	36	2	6	0	0
Robyn Armstrong	D	Jr	26	8	16	24	0.9231	19	38	2	4	0	0
Carolyn Fauteux	F	Sr	26	7	13	20	0.7692	4	8	0	2	0	0
Samantha May	F	Sr	26	10	3	13	0.5000	13	26	3	1	2	0
Niki Blazenko	F	Fr	26	6	7	13	0.5000	10	20	0	3	0	0
Tabatha Schury	F	Jr	26	3	8	11	0.4231	7	14	1	0	1	0
Vicki Scott	D	Jr	26	3	6	9	0.3462	13	26	1	1	0	0
Carly Fitzsimmons	F	Jr	26	0	8	8	0.3077	2	4	0	0	0	0
Jenelle Marier	F	Jr	26	1	6	7	0.2692	3	6	0	1	0	0
Kristin Gauthier	F	Sr	23	3	1	4	0.1739	18	36	0	1	0	0
Holly Williams	F	So	26	2	2	4	0.1538	27	54	0	0	0	0
Stephanie Nakamura	D	Fr	26	1	1	2	0.0769	11	25	0	1	0	0
Carly Bondra	F	Fr	14	0	2	2	0.1429	3	6	0	0	0	0
Kaitlin Hein	D	Sr	26	0	2	2	0.0769	0	0	0	0	0	0
Leah Eyerman	F	Sr	25	1	0	1	0.0400	1	2	0	0	0	0
Jessica McAllister	F/D	Sr	26	0	1	1	0.0385	0	0	0	0	0	0
Gina Reuter	D	Fr	7	0	1	1	0.1429	2	4	0	0	0	0
Chelsea Ward	F	Sr	24	0	1	1	0.0417	9	18	0	0	0	0
Tiffany Baker	F	Jr	25	0	1	1	0.0400	15	30	0	0	0	0
Teresa White	G	Sr	9	0	0	0	0.0000	2	4	0	0	0	0
Amanda Frederick	F	Fr	4	0	0	0	0.0000	2	4	0	0	0	0
Mel Brunet	G	Fr	18	0	0	0	0.0000	2	4	0	0	0	0
Jessica Bryan	F	Jr	8	0	0	0	0.0000	9	18	0	0	0	0
