Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jessica Hitchcock	F	Fr	33	6	10	16	0.4848	16	32	3	1	0	0
Jenna Hendrikx	F	So	33	11	3	14	0.4242	0	0	2	1	0	0
Kristen Richards	F	Fr	33	7	7	14	0.4242	26	63	2	3	0	0
Kaleigh Chippy	F	Fr	30	6	3	9	0.3000	21	42	0	4	0	0
Autumn Stuntz	F	Sr	33	0	9	9	0.2727	6	12	0	0	0	0
Daniela Dal Colle	F	So	30	6	1	7	0.2333	8	16	1	1	0	0
Erica Owczarczak	D	Jr	33	4	3	7	0.2121	20	40	1	1	0	0
Kathleen Bortuzzo	F	So	32	2	4	6	0.1875	8	16	1	2	0	0
Caitlin Jenkins	F	Jr	32	2	3	5	0.1563	13	26	1	1	0	1
Leah Whittaker	D	Jr	33	1	4	5	0.1515	16	32	0	0	0	1
Natasha Fryer	F	So	30	3	1	4	0.1333	8	16	0	0	0	0
Jocey Kleiber	D	Jr	33	0	4	4	0.1212	9	18	0	0	0	0
Jacquiline Spring	F/D	Sr	29	1	1	2	0.0690	7	14	0	0	0	0
Sarah Zacharias	D	Jr	29	0	2	2	0.0690	5	10	0	0	0	0
Carleah Angeles	D	So	22	0	1	1	0.0455	2	4	0	0	0	0
Kara Edwards	D	Sr	23	0	1	1	0.0435	6	12	0	0	0	0
May Wilkerson	D	Fr	20	0	1	1	0.0500	0	0	0	0	0	0
Chelsea Witwicke	D	Fr	27	0	1	1	0.0370	3	6	0	0	0	0
Katie Dods	F	Fr	28	0	0	0	0.0000	0	0	0	0	0	0
Nathalie Larsen	F	Sr	10	0	0	0	0.0000	0	0	0	0	0	0
Jenni Bauer	G	Sr	28	0	0	0	0.0000	1	2	0	0	0	0
Michaela DiFazio	F/D	So	4	0	0	0	0.0000	0	0	0	0	0	0
Sarah Moses	G	Fr	7	0	0	0	0.0000	0	0	0	0	0	0
Sarah Connelly	F	So	16	0	0	0	0.0000	0	0	0	0	0	0
