Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Ashleigh Brykaliuk	F	Jr	37	18	29	47	1.2703	6	12	3	4	0	3
Lara Stalder	F	Jr	34	17	24	41	1.2059	9	29	2	6	1	0
Michela Cava	F	Sr	37	19	19	38	1.0270	5	10	3	1	1	0
Sidney Morin	D	Jr	37	4	12	16	0.4324	3	6	1	0	0	0
Katherine McGovern	F	Jr	37	6	9	15	0.4054	13	26	0	1	0	0
Maria Lindh	F	So	36	6	5	11	0.3056	5	10	2	1	0	0
Catherine Daoust	D	So	37	4	7	11	0.2973	5	10	0	1	0	0
Demi Crossman	F	Jr	37	3	7	10	0.2703	14	39	0	0	1	0
Morgan Morse	F	Fr	37	4	5	9	0.2432	4	8	2	0	0	0
Michelle Löwenhielm	F	So	37	3	5	8	0.2162	5	10	2	0	0	0
Jessica Healey	D	So	35	2	5	7	0.2000	10	20	0	1	0	0
Reagan Haley	F	Fr	37	2	2	4	0.1081	3	6	0	0	0	0
Linnea Hedin	D	So	35	1	3	4	0.1143	8	16	0	0	0	0
Lynn Astrup	D	So	37	1	2	3	0.0811	8	16	0	0	0	0
Valerie Drouin	D	Fr	33	0	1	1	0.0303	1	2	0	0	0	0
Alexia Klaas	F	So	37	0	1	1	0.0270	3	6	0	0	0	0
Emma Yanko	F	Fr	37	0	1	1	0.0270	1	2	0	0	0	0
Shelby Brossart	D	Fr	36	0	0	0	0.0000	7	14	0	0	0	0
Kayla Black	G	Sr	19	0	0	0	0.0000	0	0	0	0	0	0
Karissa Grapp	G	Sr	5	0	0	0	0.0000	0	0	0	0	0	0
Maddie Rooney	G	Fr	19	0	0	0	0.0000	0	0	0	0	0	0
