Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kelli Stack	F	Jr	35	23	36	59	1.6857	10	20	6	7	3	0
Allie Thunstrom	F	Jr	36	19	23	42	1.1667	12	24	2	4	4	1
Mary Restuccia	F	Fr	36	14	15	29	0.8056	21	42	3	4	1	1
Danielle Welch	C	Fr	36	12	11	23	0.6389	7	14	4	3	0	1
Meghan Fardelmann	F	Sr	36	12	8	20	0.5556	32	83	1	6	0	0
Maggie Taverna	D	Sr	36	4	14	18	0.5000	11	22	1	2	1	1
Becky Zavisza	F	Sr	36	6	11	17	0.4722	28	56	2	1	0	0
Stephanie Olchowski	D	Sr	36	1	7	8	0.2222	29	58	0	0	0	0
Katelyn Kurth	D	So	36	0	8	8	0.2222	23	46	0	0	0	0
Andrea Green	F	Fr	32	4	3	7	0.2188	12	24	1	1	0	0
Lauren Wiedmeier	F	Sr	36	4	2	6	0.1667	11	22	1	0	0	0
Megan Shea	F	Fr	32	5	0	5	0.1563	3	6	1	1	0	0
Shannon Webster	F	Sr	35	1	3	4	0.1143	8	27	0	0	0	0
Colleen Harris	F	Sr	36	0	4	4	0.1111	11	22	0	0	0	0
Tracy Johnson	D	Jr	21	1	2	3	0.1429	6	12	0	0	0	1
Brie Baskin	D	Sr	34	0	3	3	0.0882	9	18	0	0	0	0
Alison Szlosek	LW	Fr	35	1	1	2	0.0571	3	6	0	0	0	0
Kristin Regan	D	Fr	36	0	2	2	0.0556	7	14	0	0	0	0
Megan Keever	F	Jr	15	0	1	1	0.0667	1	2	0	0	0	0
Molly Schaus	G	Jr	35	0	1	1	0.0286	0	0	0	0	0	0
Amanda Rothschild	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Kiera Kingston	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
