Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Josefine Jakobsen	F	Jr	36	14	19	33	0.9167	7	14	5	5	0	1
Meghan Dufault	F	So	31	12	16	28	0.9032	19	38	4	2	3	0
Michelle Karvinen	F	Sr	24	14	9	23	0.9583	4	8	2	2	1	1
Gracen Hirschy	D	Fr	36	9	13	22	0.6111	7	14	1	1	0	0
Susanna Tapani	F	Fr	24	8	12	20	0.8333	6	12	3	2	0	0
Becca Kohler	F	So	36	5	11	16	0.4444	12	24	0	2	0	0
Andrea Dalen	F	Jr	36	7	7	14	0.3889	0	0	2	2	1	0
Amy Menke	F	Fr	36	5	8	13	0.3611	8	16	1	0	0	0
Sam LaShomb	D	So	35	3	7	10	0.2857	17	45	0	1	0	0
Halli Krzyzaniak	D	Fr	36	2	8	10	0.2778	6	12	0	2	0	0
Tanja Eisenschmid	D	So	28	2	8	10	0.3571	8	16	1	0	0	0
Kayla Gardner	F	Fr	36	3	5	8	0.2222	7	14	0	0	0	0
Shannon Kaiser	F	Jr	36	2	5	7	0.1944	2	4	0	0	0	0
Layla Marvin	F	Jr	35	4	2	6	0.1714	1	2	0	1	0	0
Lisa Marvin	F	Fr	36	1	5	6	0.1667	8	16	1	0	0	0
Samantha Hanson	D	So	33	2	3	5	0.1515	6	12	0	0	0	0
Tori Williams	D	Jr	23	1	2	3	0.1304	11	22	0	0	0	0
Leah Jensen	F	Jr	12	0	2	2	0.1667	0	0	0	0	0	0
Kayla Berg	D	Sr	18	1	0	1	0.0556	2	4	0	0	0	0
Marissa Salo	F	So	28	0	0	0	0.0000	2	4	0	0	0	0
Shelby Amsley-Benzie	G	Jr	23	0	0	0	0.0000	0	0	0	0	0	0
Christina LaCombe	D	Jr	4	0	0	0	0.0000	0	0	0	0	0	0
Lexie Shaw	G	Fr	14	0	0	0	0.0000	1	2	0	0	0	0
