Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Laura Komarek	D	Jr	28	5	26	31	1.1071	18	36	0	4	0	0
Celia Colman-McGaw	D	So	28	19	10	29	1.0357	6	12	2	6	0	0
Kim Weiss	F	Jr	28	14	14	28	1.0000	8	16	3	3	0	0
Jill Roloff	F	Jr	27	10	11	21	0.7778	2	4	2	3	0	0
Britney Ryan	D	Fr	28	5	11	16	0.5714	5	10	1	4	0	1
Domi Di Dia	D	So	28	1	15	16	0.5714	0	0	0	1	0	0
Hannah Harvey	F	So	27	9	6	15	0.5556	2	4	1	5	0	0
Alexa Guglielmi	D	Jr	28	5	7	12	0.4286	9	18	2	2	0	0
Sarah Kohn	F	Jr	27	3	8	11	0.4074	5	10	2	2	0	0
Payson Sword	F	So	19	4	4	8	0.4211	6	12	3	2	0	0
Britney McKenna	F	Sr	21	3	4	7	0.3333	5	10	0	0	0	0
Brigitte Cellino	F	So	13	3	3	6	0.4615	0	0	1	3	0	0
Kait McCarthy	D	Jr	25	2	4	6	0.2400	4	8	0	0	1	0
Hillary McNamara	D	Fr	24	1	5	6	0.2500	4	8	1	0	0	0
Emilie Wiggin	F	Sr	27	2	3	5	0.1852	4	8	1	0	0	0
Hadley Gleason	F	Sr	26	2	2	4	0.1538	5	10	1	1	0	0
Rebecca Rosen	D	Fr	27	0	3	3	0.1111	5	10	0	0	0	0
Chelsea Campbell	F	Fr	21	1	1	2	0.0952	4	8	0	1	0	0
Lindsey Weiner	F	So	27	0	2	2	0.0741	7	14	0	0	0	0
Emily Weedon	D	Jr	11	1	0	1	0.0909	4	8	1	0	0	0
Julie Pesta	D	So	11	1	0	1	0.0909	1	2	0	0	0	0
Isabel Iwachiw	G	Sr	25	0	1	1	0.0400	1	2	0	0	0	0
Michelle Benjamin	D	Jr	3	0	1	1	0.3333	1	2	0	0	0	0
Beth Hitchcock	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
