Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Maggie Fisher	F	Jr	34	11	13	24	0.7059	7	14	3	5	1	1
Kala Buganski	F	So	34	10	10	20	0.5882	22	44	2	2	0	0
Amanda Stohr	F	Sr	34	7	12	19	0.5588	23	57	2	0	0	1
Kristina Bunker	F	Sr	34	11	6	17	0.5000	20	40	1	4	0	0
Christina Lee	F	So	34	9	6	15	0.4412	18	47	0	3	1	1
Holly Snyder	D	So	34	2	10	12	0.3529	21	42	0	1	0	0
Nina Tikkinen	F	Fr	28	5	6	11	0.3929	19	38	0	3	0	0
Lindsay Macy	F	Sr	28	4	7	11	0.3929	28	72	1	1	0	0
Lisa Edman	F	Fr	34	5	5	10	0.2941	12	35	0	2	0	0
Andreanne Thibault	D	Sr	34	3	7	10	0.2941	9	18	0	1	0	0
Ashley Young	F	Jr	16	2	7	9	0.5625	4	8	1	2	0	0
Jodi Helminen	F	Sr	34	1	8	9	0.2647	27	54	0	0	0	0
Brittany Mackley	F	Sr	33	4	0	4	0.1212	6	12	1	0	0	0
Kathleen Rosso	D	So	34	2	2	4	0.1176	12	24	0	0	0	0
Ida Clark	D	So	34	0	3	3	0.0882	4	19	0	0	0	0
Ashley Bliskowski	D	Fr	32	1	0	1	0.0313	3	6	0	1	0	0
Britni Kehler	G	Sr	33	0	1	1	0.0303	1	2	0	0	0	0
Amy Udvig	D	Fr	33	0	1	1	0.0303	17	34	0	0	0	0
Kristi Ellis	D	Fr	33	0	1	1	0.0303	1	2	0	0	0	0
Paige Thunder	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Jenna Hewitt	F	Jr	23	0	0	0	0.0000	1	2	0	0	0	0
Katerina Geertsen	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
