Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Dani Schultz	F	So	27	12	22	34	1.2593	6	12	0	4	1	0
Lynne Larson	F	Fr	27	9	17	26	0.9630	9	18	1	0	1	0
Kerry Mayhew	F	Jr	27	12	9	21	0.7778	12	24	2	5	0	0
Chelsey Wierschem	F	Sr	27	10	11	21	0.7778	5	10	1	4	0	0
Kiara De Kezel	F	So	25	15	5	20	0.8000	11	33	3	3	1	0
Haley Olmstead	F	So	24	11	7	18	0.7500	7	14	3	2	0	0
Sheryl Kaskiw	D	Jr	27	3	13	16	0.5926	4	8	0	2	0	0
Kaiti Graham	D	Sr	27	1	15	16	0.5926	11	22	0	0	0	0
Bailey Lane	D	Sr	27	8	6	14	0.5185	6	12	2	3	1	0
Ashley Martin	F	Sr	27	3	9	12	0.4444	18	36	1	0	1	0
Kelsey Firkus	F	Jr	26	8	3	11	0.4231	3	17	1	0	1	0
Alison Shrift	F	Jr	24	2	9	11	0.4583	2	4	1	0	0	0
Karen Larson	F	Fr	27	4	6	10	0.3704	2	4	0	0	0	1
Hayley Epema	D	Fr	27	2	8	10	0.3704	6	12	0	0	0	0
Mara Teschendorf	F	Fr	24	2	3	5	0.2083	4	8	0	0	0	0
Ashley Birdsall	F	Sr	12	2	2	4	0.3333	5	10	1	0	0	0
Caitlin Hunt	D	Fr	26	0	4	4	0.1538	6	12	0	0	0	0
Alexis Reid	F	Fr	19	0	2	2	0.1053	2	4	0	0	0	0
Jane Astrup	D	Fr	6	0	1	1	0.1667	0	0	0	0	0	0
Sarah Hubacher	F	So	2	0	0	0	0.0000	1	2	0	0	0	0
Megan Leikkari	G	Fr	13	0	0	0	0.0000	0	0	0	0	0	0
Teal Crosson	F	Jr	27	0	0	0	0.0000	1	2	0	0	0	0
Shanley Peters	G	Jr	15	0	0	0	0.0000	2	4	0	0	0	0
