Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lauren Greer	F	Jr	24	13	16	29	1.2083	5	21	3	3	1	0
Hannah Bielawski	F	Fr	28	8	20	28	1.0000	9	18	2	2	0	0
Sara Ugalde	F	So	27	14	12	26	0.9630	8	16	5	9	0	0
Maggie Melberg	F	Sr	28	9	16	25	0.8929	6	12	1	2	0	0
Maggie Woodward	F	Jr	27	10	11	21	0.7778	9	18	3	5	0	0
Madison Styrbicki	D	Jr	27	4	17	21	0.7778	4	8	1	2	0	0
Katie Sullivan	F	Fr	27	10	7	17	0.6296	3	6	2	0	0	0
Jennifer Krakower	D	So	28	4	13	17	0.6071	5	10	2	4	0	0
Grace Waters	F	Sr	27	8	8	16	0.5926	2	4	0	5	0	0
Emily Fluke	F	Fr	27	3	12	15	0.5556	0	0	1	2	0	0
Madeline Joyce	F	So	27	6	8	14	0.5185	1	2	0	2	0	1
Heather Marrison	D	Jr	28	2	7	9	0.3214	3	6	0	0	0	0
Maria Bourdeau	D	Sr	28	3	4	7	0.2500	4	8	1	0	0	0
Molly Downey	F	Jr	27	3	2	5	0.1852	5	10	0	3	0	0
Kate Moreau	D	Fr	27	3	1	4	0.1481	3	6	0	0	0	0
Libby Miner	F	Jr	22	1	2	3	0.1364	0	0	0	0	0	0
Jamie Harisiades	F	Sr	24	0	2	2	0.0833	4	8	0	0	0	0
McKenzie Stevens	D	Sr	9	1	0	1	0.1111	3	6	0	0	0	0
Mackenzie Martin	F	Fr	14	0	1	1	0.0714	1	2	0	0	0	0
Laura McConney	D	Fr	22	0	1	1	0.0455	3	6	0	0	0	0
Clara St. Germain	D	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
Becca Shaw	G	Sr	5	0	0	0	0.0000	0	0	0	0	0	0
Laura Pinsent	G	So	5	0	0	0	0.0000	0	0	0	0	0	0
Madeline Marsh	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Annabelle Jones	G	Fr	22	0	0	0	0.0000	0	0	0	0	0	0
