Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kelsey Lynch	F	Sr	24	9	5	14	0.5833	2	4	4	2	0	0
Brooke Maggy	F	Fr	26	5	6	11	0.4231	2	4	0	1	0	0
Haley Branovan	D	Jr	23	2	9	11	0.4783	10	31	0	0	0	0
Shannon Hickey	F	So	25	4	6	10	0.4000	3	6	2	0	0	0
Kelsey Roy	F	Fr	26	3	7	10	0.3846	6	12	1	0	0	0
Olivia Leon	F	Sr	26	4	5	9	0.3462	2	4	0	4	0	0
Courtney Evans	D	So	25	2	7	9	0.3600	4	8	0	2	0	0
Marisa Zamrock	F	Sr	23	4	2	6	0.2609	3	6	0	0	0	0
Lauren Connelly	F	Jr	24	4	2	6	0.2500	1	2	0	0	0	0
Gracie Shewell	D	Jr	26	2	3	5	0.1923	5	10	0	0	0	0
Frédérike Brazeau Lalonde	F	Jr	26	2	3	5	0.1923	4	8	1	1	0	0
Taylor Jackson	F	Fr	26	4	0	4	0.1538	1	2	1	0	0	0
Emily Auby	F	Jr	26	2	2	4	0.1538	11	22	1	0	1	0
Christina D'Alessandro	D	Fr	26	1	1	2	0.0769	3	6	0	0	0	0
Paige Roberts	F	Jr	7	1	1	2	0.2857	0	0	0	0	0	0
Alivia Bates	F	So	21	1	1	2	0.0952	5	10	0	0	0	0
Mackenzie Kennedy	D	Fr	15	0	1	1	0.0667	4	8	0	0	0	0
Carolyn Simonis	D	So	14	0	1	1	0.0714	1	2	0	0	0	0
Mariah Trupp	G	So	7	0	0	0	0.0000	1	2	0	0	0	0
Jaime Carpenter	F	So	13	0	0	0	0.0000	0	0	0	0	0	0
Sara Huff	D	Jr	22	0	0	0	0.0000	4	8	0	0	0	0
Ally Altschuler	G	Sr	3	0	0	0	0.0000	0	0	0	0	0	0
Emelie Lindqvist	G	Fr	21	0	0	0	0.0000	1	2	0	0	0	0
Taylor Shrode	F	So	20	0	0	0	0.0000	2	4	0	0	0	0
