Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Julie Dachille	F	Jr	24	11	7	18	0.7500	15	30	2	3	1	1
Brooke Solomon	F	So	26	7	9	16	0.6154	3	6	3	2	1	0
Marissa Fichter	F	So	26	8	4	12	0.4615	9	18	2	1	2	1
Brigit Bergin	D	Jr	26	2	9	11	0.4231	11	22	0	1	0	0
Maureen Greason	F	Jr	26	6	3	9	0.3462	10	20	1	1	0	0
Katie Leininger	F	Fr	26	4	4	8	0.3077	9	18	0	2	0	0
Tala Glass	D	Fr	26	1	6	7	0.2692	8	16	1	0	0	0
Jessica Bowen	F	Sr	23	1	5	6	0.2609	7	14	0	0	0	0
Maegan Sheehan	D	So	23	2	3	5	0.2174	4	8	2	0	0	0
Jill Rathke	D	Jr	26	1	4	5	0.1923	8	16	0	1	0	0
Cassidy Pratt	D	So	24	1	1	2	0.0833	12	24	1	0	0	0
Maddy Hall	F	Sr	26	1	1	2	0.0769	3	6	0	0	0	0
Meade Avery	F	Fr	7	1	0	1	0.1429	4	8	1	0	0	0
Jess Cloutier	F	Fr	25	1	0	1	0.0400	0	0	0	0	0	0
Maryanne Iodice	D	Jr	15	0	1	1	0.0667	2	4	0	0	0	0
Kimmy Ganong	D	Sr	19	0	1	1	0.0526	6	12	0	0	0	0
Kerri St. Denis	G	So	18	0	0	0	0.0000	0	0	0	0	0	0
Sophia Lattanzio	G	So	8	0	0	0	0.0000	0	0	0	0	0	0
Caroline Godfrey	F	So	26	0	0	0	0.0000	0	0	0	0	0	0
