Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Meghan Sweezey	F	Fr	26	9	8	17	0.6538	0	5	0	0
Melissa Gagne	F	Sr	26	8	9	17	0.6538	1	0	2	0
Amy Schoon	F	So	25	3	10	13	0.5200	0	1	0	0
Gabrielle Bourgeois	F	Jr	25	5	7	12	0.4800	1	0	0	0
Jess Tourville	F	So	26	7	4	11	0.4231	1	3	1	0
Shannon Murphy	F	So	25	4	4	8	0.3200	0	1	1	0
Leslie Pomponi	F	Jr	26	4	1	5	0.1923	0	0	0	0
Crystal Sarno	D	Fr	26	3	2	5	0.1923	0	0	0	0
Kelly Adams	D	So	21	1	4	5	0.2381	1	0	0	0
Katie Grable	D	Sr	26	1	4	5	0.1923	0	0	0	0
Alexis Regan	D	Fr	26	1	3	4	0.1538	0	1	0	0
Kristina Reardon	D	Fr	26	1	3	4	0.1538	0	0	0	0
Sarah Landis	F	Fr	22	0	3	3	0.1364	0	0	0	0
Tracy MacGregor	F	Jr	11	2	0	2	0.1818	0	0	0	0
Ashley Mabardy	D	Sr	26	0	2	2	0.0769	0	0	0	0
Molly DiMasi	D	Fr	16	0	2	2	0.1250	0	0	0	0
Molly Dever	D	So	18	1	0	1	0.0556	0	0	0	0
Anne Altieri	F	So	13	0	1	1	0.0769	0	0	0	0
Megan Stubbs	D	Jr	25	0	0	0	0.0000	0	0	0	0
Ashley Sutton	D	So	4	0	0	0	0.0000	0	0	0	0
Brittany O'Brien	F	Jr	19	0	0	0	0.0000	0	0	0	0
Melanie Cullen	G	So	14	0	0	0	0.0000	0	0	0	0
Kristen Salierno	G	So	10	0	0	0	0.0000	0	0	0	0
Kathleen Thompson	D	Fr	15	0	0	0	0.0000	0	0	0	0
