Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Casey Stathopoulos	F	Sr	27	13	14	27	1.0000	9	18	2	6	2	0
Taylor Moreland	F	So	27	12	9	21	0.7778	7	14	0	2	1	1
Hanna Skelley	F	Sr	25	6	8	14	0.5600	2	4	1	1	2	0
Heather Daley	F	Sr	27	4	7	11	0.4074	3	6	1	1	0	0
Megan Finlay	F	Jr	27	6	3	9	0.3333	6	12	1	2	0	0
Haley Payne	F	Fr	27	4	5	9	0.3333	4	8	1	0	0	0
Cassandra Hanlon	D	So	25	4	5	9	0.3600	18	39	2	2	0	0
Megan Ofner	D	Sr	27	3	5	8	0.2963	8	16	0	2	0	0
Amie Varano	D	Jr	27	3	5	8	0.2963	6	12	0	1	0	0
Brittany Smith	F	So	27	3	4	7	0.2593	1	2	2	1	0	0
Katie Stueve	F	Fr	24	3	4	7	0.2917	1	2	1	0	1	0
Carly Radovich	F/D	So	27	1	4	5	0.1852	7	14	0	1	0	0
Julie Dobiac	D	Sr	27	1	4	5	0.1852	4	8	0	0	0	0
Teagan Ketchum	D	Jr	25	1	3	4	0.1600	6	12	0	0	0	0
Savannah Hersey	D	Fr	24	1	0	1	0.0417	4	8	0	0	0	0
Lilly Cleary	F	Fr	25	1	0	1	0.0400	1	2	0	0	0	0
Elizabeth Collins	F	So	26	1	0	1	0.0385	2	4	0	0	0	0
Brooke McGreen	F	Fr	23	1	0	1	0.0435	0	0	1	0	0	0
Amanda Fontaine	G	Sr	14	0	0	0	0.0000	1	2	0	0	0	0
Emily Falvey	F	Jr	2	0	0	0	0.0000	1	2	0	0	0	0
Elizabeth Johnson	D	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
Duggan Delano	F	So	2	0	0	0	0.0000	1	2	0	0	0	0
Kathryn Darling	F	So	9	0	0	0	0.0000	1	2	0	0	0	0
Hannah Sullivan	F	Fr	4	0	0	0	0.0000	1	2	0	0	0	0
Nicole Magee	G	Sr	14	0	0	0	0.0000	0	0	0	0	0	0
