Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Brooke Webster	F	Sr	36	23	34	57	1.5833	7	14	4	2	0	0
Kennedy Marchment	F	Jr	36	20	36	56	1.5556	13	26	7	5	2	1
Hannah Miller	F	Jr	36	15	33	48	1.3333	15	30	3	2	1	1
Justine Reyes	F	So	36	13	10	23	0.6389	4	8	5	3	0	0
Kirsten Padalis	D	Sr	36	5	17	22	0.6111	13	26	1	4	0	0
Kayla Vespa	F	Fr	36	4	12	16	0.4444	4	8	0	0	0	1
Nadine Edney	F	So	33	10	4	14	0.4242	7	14	1	0	0	0
Kalie Grant	F	Fr	36	4	8	12	0.3333	3	6	1	1	0	0
Alex Moore	D	Sr	35	1	10	11	0.3143	23	46	0	1	0	0
Amanda McClure	D	Jr	36	5	5	10	0.2778	12	24	1	2	0	0
Kayla Nielsen	F	So	36	2	7	9	0.2500	3	6	0	0	0	0
Maggie McLaughlin	F	Fr	36	4	3	7	0.1944	4	8	2	2	0	0
Lydia Grauer	F	So	36	2	3	5	0.1389	11	22	0	0	0	0
Dakota Golde	D	Fr	35	3	1	4	0.1143	0	0	0	0	0	0
Emily Middagh	D	Fr	35	1	3	4	0.1143	5	10	0	0	0	0
Jacquie Diffley	F	Fr	33	1	2	3	0.0909	3	6	1	0	0	0
Amanda Butterfield	D	Fr	30	1	1	2	0.0667	5	10	0	0	1	1
Michelle Alonardo	F	Jr	29	1	0	1	0.0345	1	2	0	1	0	0
Jaimee Cooke	D	Fr	15	0	0	0	0.0000	5	10	0	0	0	0
Sonjia Shelly	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
Brooke Wolejko	G	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
Grace Harrison	G	So	33	0	0	0	0.0000	0	0	0	0	0	0
