Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Nicole Olson	F	So	26	12	9	21	0.8077	2	4	1	4	2	0
Stevie Fiek	F	So	26	9	12	21	0.8077	4	8	2	3	1	0
Katie Cachey	F	Jr	26	5	11	16	0.6154	11	22	2	2	0	2
Erin Stenseth	F	Fr	26	6	6	12	0.4615	11	22	3	0	0	0
Ingrid Klockars	F	Jr	24	8	1	9	0.3750	13	26	2	0	0	0
Jamie Henneman	F	Jr	10	5	3	8	0.8000	7	14	1	1	1	0
Dy-anna Stewart	D	Jr	26	2	6	8	0.3077	4	8	0	1	0	0
Alex Braun	D	So	26	1	5	6	0.2308	11	22	0	1	0	0
Brianna Drude	F	Fr	22	3	2	5	0.2273	0	0	0	0	0	0
Madison Sienko	F	Jr	26	2	3	5	0.1923	2	4	0	1	0	0
Sheree Haslemore	F	So	26	2	2	4	0.1538	7	14	1	0	0	0
Cassie Stoner	F	Sr	26	1	3	4	0.1538	3	6	0	0	0	0
Julianne Bartosz	F	Fr	26	1	2	3	0.1154	1	2	0	0	0	0
Dana Kreuser	D	So	26	0	3	3	0.1154	7	14	0	0	0	0
Rachel Gates-Vickery	D	So	21	0	2	2	0.0952	5	10	0	0	0	0
Sara Eisenhauer	D	Sr	26	0	1	1	0.0385	9	18	0	0	0	0
Madeline Lenz	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Ashley Mileykovsky	F	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Erin Johnson-Buscemi	G	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
Tara Rasmussen	F	Fr	18	0	0	0	0.0000	0	0	0	0	0	0
Kaye Collier	G	Fr	24	0	0	0	0.0000	0	0	0	0	0	0
Lexi Bohlinger	D	Sr	25	0	0	0	0.0000	0	0	0	0	0	0
