Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Amanda Lucky	F	Jr	25	6	9	15	0.6000	2	4	0	0	0	0
Jenn Crawford	F	Jr	26	7	5	12	0.4615	16	40	2	2	1	1
Izzy Fayerman	F	So	26	7	5	12	0.4615	3	6	1	1	0	0
Sally Mooney	F	Fr	26	4	8	12	0.4615	0	0	3	0	0	0
Alexandra Holowka	F	So	26	7	4	11	0.4231	12	24	1	1	0	0
Emilee Hazelden	F	So	26	1	8	9	0.3462	3	6	0	0	0	0
Jessica Silveira	F	Jr	11	3	5	8	0.7273	9	18	0	1	0	0
Sarah Nelson	F	Fr	25	3	4	7	0.2800	18	36	2	0	0	0
Katie Komsa	D	Sr	26	1	6	7	0.2692	15	30	0	0	0	0
Brittany Lucky	D	Jr	25	3	3	6	0.2400	6	12	0	0	0	0
Kristen Domanski	D	Fr	25	2	3	5	0.2000	8	16	0	0	0	0
Rachel Grefke	F	Fr	26	3	1	4	0.1538	4	8	0	0	0	0
Natasha Allen	F	Fr	26	2	2	4	0.1538	3	6	1	0	0	0
Kakia Ashley	F	Fr	20	1	1	2	0.1000	1	2	0	0	0	0
Katie Marsman	D	Fr	25	0	2	2	0.0800	11	22	0	0	0	0
Nadine Cunningham	D	Sr	22	0	1	1	0.0455	7	14	0	0	0	0
Jen Conophy	G	Sr	15	0	0	0	0.0000	2	4	0	0	0	0
Heather Silcott	D/G	Fr	17	0	0	0	0.0000	4	8	0	0	0	0
Brittany Westlake	D	Sr	10	0	0	0	0.0000	2	4	0	0	0	0
Dawna Salvarinas	G	Jr	12	0	0	0	0.0000	0	0	0	0	0	0
