Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Taylor Kuehl	F	Sr	36	10	14	24	0.6667	6	12	1	8	0	0
Kari Schmitt	D	Sr	33	7	17	24	0.7273	7	14	1	4	0	0
Claudia Kepler	F	So	36	12	11	23	0.6389	9	29	3	1	1	2
Sara Schmitt	D	Sr	34	5	17	22	0.6471	13	26	0	3	0	1
Danielle Gagne	F	Sr	36	9	12	21	0.5833	13	37	4	0	0	0
Julia McKinnon	F	Jr	35	9	8	17	0.4857	11	33	2	1	0	1
Kayla Sullivan	F	Sr	35	6	8	14	0.4000	3	6	0	0	0	0
Melani Moylan	F	Jr	36	3	9	12	0.3333	9	18	0	1	1	0
Kendall Curtis	F	Jr	35	6	5	11	0.3143	8	16	0	1	0	1
Lauren Spring	F	Fr	36	4	5	9	0.2500	5	10	2	3	0	0
Alexa Ranahan	D	So	36	1	7	8	0.2222	12	24	0	0	0	0
Maggie Rothgery	F	Jr	36	2	5	7	0.1944	3	6	1	0	0	0
Katie Matheny	F	So	33	2	3	5	0.1515	0	0	0	0	0	0
Bryanna Neuwald	D	Jr	22	0	5	5	0.2273	4	8	0	0	0	0
Julianna Iafallo	F	Fr	36	1	3	4	0.1111	1	2	0	0	0	0
Cara Zubko	D	Jr	26	0	4	4	0.1538	7	14	0	0	0	0
Kara Gust	D	Jr	36	0	3	3	0.0833	9	18	0	0	0	0
Breanne Grant	D	So	6	2	0	2	0.3333	0	0	1	0	0	0
Hayley Studler	F	So	16	2	0	2	0.1250	0	0	1	0	0	0
Dani Sadek	D	Fr	21	1	1	2	0.0952	3	6	1	0	0	0
Jessica Dunne	D	Fr	22	0	1	1	0.0455	4	8	0	0	0	0
Kassidy Sauve	G	Fr	20	0	0	0	0.0000	4	8	0	0	0	0
Stacy Danczak	G	Sr	18	0	0	0	0.0000	0	0	0	0	0	0
Allison Gasuik	F	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
