Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Tenecia Hiller	F	Sr	37	14	13	27	0.7297	21	53	0	7	0	0
Kim Schlattman	F	Sr	33	16	8	24	0.7273	6	12	4	6	1	0
Kourtney Kunichika	F	Jr	33	9	15	24	0.7273	5	10	0	4	0	0
Ariane Yokoyama	F	Sr	36	6	18	24	0.6667	10	20	0	0	0	0
Erin Zach	F	Jr	33	4	13	17	0.5152	3	6	1	1	2	0
Kristina Moss	D	Sr	37	2	15	17	0.4595	30	60	1	1	0	0
Celeste Brown	F	So	37	9	6	15	0.4054	14	36	0	2	0	0
Lindsay Grigg	F/D	So	36	2	12	14	0.3889	5	10	1	0	0	0
Katie Hubert	F	Fr	35	4	9	13	0.3714	7	14	1	3	0	0
Marissa Maugeri	F	So	36	9	2	11	0.3056	12	24	3	3	0	0
Carly Payerl	F	Fr	34	5	6	11	0.3235	10	31	0	3	0	0
Ellesha Fortuna	D/F	Sr	36	3	7	10	0.2778	6	12	1	0	0	0
Morgan Scoyne	D	So	37	2	7	9	0.2432	15	30	1	0	0	0
Danielle Read	D	Sr	37	2	6	8	0.2162	25	50	0	1	0	0
Jess Paton	F	Fr	35	4	3	7	0.2000	9	18	2	1	0	0
Emilee Bulleid	D	So	35	0	7	7	0.2000	7	14	0	0	0	0
Casidhe Kunichika	D/G	Fr	28	4	2	6	0.2143	7	14	1	0	0	0
Melissa Bromley	F	Jr	34	1	5	6	0.1765	10	20	0	0	0	0
Julie Hall	F	So	23	0	2	2	0.0870	7	14	0	0	0	0
Laura Chamberlain	G	Jr	14	0	0	0	0.0000	0	0	0	0	0	0
Ali Binnington	G	So	27	0	0	0	0.0000	0	0	0	0	0	0
