Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Stacey Hochkins	F	Fr	27	25	28	53	1.9630	13	26	4	4	7	1
Jocelyn Kratchmer	LW	So	27	23	23	46	1.7037	14	28	6	9	2	1
Stephanie Couzin	F	Sr	26	16	18	34	1.3077	0	0	3	7	0	1
Nicola Garat	F	Fr	27	9	14	23	0.8519	6	12	6	4	0	0
Kathryn Kelley	F	Jr	24	7	9	16	0.6667	3	6	3	1	0	0
Kathryn O'Connor	F	Jr	27	10	5	15	0.5556	7	14	0	2	0	0
Lisa Wilson	D	Jr	27	4	11	15	0.5556	19	38	0	1	0	0
Emily Henry	F	So	26	5	8	13	0.5000	0	0	1	0	0	0
Katelyn Doherty	D	Jr	26	2	9	11	0.4231	15	30	0	1	0	0
Colleen Krmpotich	D	So	27	3	7	10	0.3704	8	16	0	1	0	0
Kylee McIntosh	D	Fr	27	1	9	10	0.3704	9	18	0	0	0	0
Christina D'Ambrogio	F	So	24	6	3	9	0.3750	1	2	0	0	1	0
Wendy Nobrega	D	Jr	27	4	5	9	0.3333	5	10	0	0	0	0
Brooke Miller	D	Fr	17	1	7	8	0.4706	1	2	1	0	0	0
Amy Pfund	F	Fr	27	1	3	4	0.1481	9	18	0	0	0	0
Amy McGhee	F	Sr	27	0	2	2	0.0741	6	12	0	0	0	0
Monique Gallant	G	So	7	0	0	0	0.0000	0	0	0	0	0	0
Carly Dominick-Sobol	G	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Lindsay Atkinson	G	So	12	0	0	0	0.0000	0	0	0	0	0	0
