Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kayla Meneghin	F	Fr	30	23	26	49	1.6333	11	22	3	4	4	1
Shannon Stewart	F	Sr	30	20	26	46	1.5333	5	10	2	2	0	1
Melissa Sheeran	F	Fr	27	17	18	35	1.2963	12	24	5	2	0	0
Bridget Balisy	F	Jr	30	20	14	34	1.1333	9	18	3	4	0	0
Giovanna Senese	F	Jr	28	17	15	32	1.1429	11	22	5	2	2	1
Jordan Lipson	F	So	30	8	21	29	0.9667	7	14	1	2	2	0
Alyssa Parke	D	Sr	30	8	17	25	0.8333	13	26	1	3	0	0
Andrea Ziesmann	D	Jr	30	2	17	19	0.6333	7	14	0	1	0	0
Mia Favretto	D	Sr	30	7	10	17	0.5667	5	10	0	1	0	0
Morgan MacInnis	F	Sr	30	4	9	13	0.4333	2	4	1	0	0	0
Melissa Ames	F	So	30	6	4	10	0.3333	4	8	4	3	0	0
Caitlin Gilligan	D	Jr	30	2	8	10	0.3333	2	4	0	0	0	0
Olivia Fox	F	Fr	28	6	3	9	0.3214	5	10	1	1	0	0
Katelyn Turk	F	So	29	5	4	9	0.3103	13	26	0	1	0	0
Erin Brand	D	So	18	1	6	7	0.3889	1	2	0	0	0	0
Brett Campbell	F	Fr	29	2	2	4	0.1379	2	4	0	0	0	0
Julia Duquette	D	So	30	0	4	4	0.1333	6	12	0	0	0	0
Chelsea Broadhead	F	Fr	16	0	3	3	0.1875	2	4	0	0	0	0
Elizabeth Viola	D	Fr	27	0	1	1	0.0370	3	6	0	0	0	0
Ally Ross	G	Sr	9	0	0	0	0.0000	0	0	0	0	0	0
Camille Leonard	G	So	22	0	0	0	0.0000	0	0	0	0	0	0
Abby Constant-Bercier	D	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
