Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Katelyn McLean	W	Jr	26	11	5	16	0.6154	20	40	1	4	0	0
Kendra Benson	F	Sr	27	2	7	9	0.3333	47	94	0	1	0	0
Kate Matanich	F	So	24	4	4	8	0.3333	23	46	0	2	0	0
Katie Fredianelli	W	Jr	26	2	6	8	0.3077	10	20	0	1	0	0
Emily Marcotte	F	Sr	27	5	1	6	0.2222	2	4	0	0	1	0
Alisha Ellertson	F	So	27	4	2	6	0.2222	16	32	2	0	1	0
Mariah Mumford	F	So	25	1	3	4	0.1600	3	6	0	0	0	0
Dana Dillon	D	Fr	27	1	3	4	0.1481	14	28	0	1	0	0
Kelly Poelstra	F	Fr	27	2	1	3	0.1111	13	26	0	0	0	0
Nicole Schumacher	D	Jr	11	2	1	3	0.2727	10	20	1	1	0	0
Chelsea Pollard	F	Fr	27	1	2	3	0.1111	3	6	1	0	0	0
Jolene Kneebone	F/D	So	27	0	3	3	0.1111	0	0	0	0	0	0
Morgan Tersigni	F	Fr	3	1	0	1	0.3333	1	2	0	0	0	0
Jackie D'Urso	D	Fr	25	0	1	1	0.0400	3	6	0	0	0	0
Katie Harris	D	So	27	0	1	1	0.0370	5	10	0	0	0	0
Jessica Jones	D	Sr	26	0	1	1	0.0385	23	46	0	0	0	0
Casey Fiore	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Rachael Bochiechio	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Ashley Pavlish	G	Fr	9	0	0	0	0.0000	1	2	0	0	0	0
Stephanie LaMore	G	Fr	13	0	0	0	0.0000	0	0	0	0	0	0
Kaitlynn Mraz	F	Fr	21	0	0	0	0.0000	0	0	0	0	0	0
Allison Lee	F	So	26	0	0	0	0.0000	2	4	0	0	0	0
