Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Miriam Drubel	F	Jr	34	10	13	23	0.6765	11	22	1	3	0	1
Taylor Volpe	F	Sr	33	11	8	19	0.5758	6	12	3	4	0	0
Nicole Gass	D	So	33	1	15	16	0.4848	19	38	0	0	0	0
Jocelyn Simpson	F	Sr	29	6	8	14	0.4828	7	14	0	0	0	0
Melissa Kueber	F	Jr	30	7	6	13	0.4333	4	8	1	2	0	0
Taylor Craig	F	Jr	34	5	8	13	0.3824	13	26	1	2	0	0
Rachel Walsh	F	Sr	34	5	7	12	0.3529	8	16	2	3	0	0
Megan Wickens	D	Sr	34	4	8	12	0.3529	24	48	0	3	0	0
Katie Case	D	Jr	34	2	6	8	0.2353	8	16	0	2	0	0
Cat Quirion	D	Fr	32	2	2	4	0.1250	6	12	0	1	0	0
Liz Trautz	F	Fr	32	2	1	3	0.0938	4	8	1	2	0	0
Katelyn Parker	F	So	34	2	1	3	0.0882	8	16	0	0	0	0
Hannah Rastrick	D	Fr	28	1	2	3	0.1071	3	6	1	0	0	0
Kayla Haus	F	Fr	28	1	2	3	0.1071	10	20	0	0	0	0
Aimee DiBella	D	So	34	0	2	2	0.0588	7	14	0	0	0	0
Stephanie Giannopoulos	F	Sr	34	0	1	1	0.0294	3	6	0	0	0	0
Caroline Potolicchio	F	Sr	34	0	0	0	0.0000	3	6	0	0	0	0
Annie Roche	F	Fr	32	0	0	0	0.0000	1	2	0	0	0	0
Brittney Brooks	G	Jr	13	0	0	0	0.0000	0	0	0	0	0	0
Ashlynne Rando	G	So	18	0	0	0	0.0000	0	0	0	0	0	0
Susan Allen	G	Jr	8	0	0	0	0.0000	0	0	0	0	0	0
