Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Melissa Anderson	F	So	31	14	12	26	0.8387	29	58	1	7	0	0
Gina Kearns	F	Jr	33	8	13	21	0.6364	4	8	1	2	1	0
Jillian Kirchner	F	Fr	31	5	14	19	0.6129	8	16	0	2	0	0
Amanda Shaw	D	Jr	32	4	10	14	0.4375	14	28	0	2	0	0
Julie Poulin	D	Sr	31	3	11	14	0.4516	10	20	0	2	0	0
Erin Seman	F	Jr	31	6	7	13	0.4194	16	32	1	3	0	0
Sarah Appleton	D	So	33	5	8	13	0.3939	22	44	1	3	0	0
Laurel Koller	F	Jr	33	8	4	12	0.3636	6	12	1	3	0	0
Lauren Cherewyk	F	Fr	32	6	6	12	0.3750	4	8	2	1	0	0
Caroline Bourdeau	F	Jr	31	6	5	11	0.3548	4	8	2	0	1	1
Jonnie Bloemers	F	So	33	5	5	10	0.3030	11	22	2	2	0	0
Holly Lorms	F	Fr	28	3	3	6	0.2143	6	12	1	1	0	0
Kelley Karnan	F	Jr	32	0	6	6	0.1875	1	2	0	0	0	0
Sarah Russell	F	Jr	32	1	4	5	0.1563	7	14	0	1	0	0
Melissa Tetreau	F/D	So	31	2	2	4	0.1290	5	10	0	0	0	0
Stephanie Armstrong	F	Sr	33	2	2	4	0.1212	1	2	1	0	0	0
Nicki Wiart	F	Jr	6	2	1	3	0.5000	0	0	0	1	0	0
Sophie Thornton	D	Jr	17	0	1	1	0.0588	2	4	0	0	0	0
Caitlin Reddy	D	Jr	31	0	1	1	0.0323	3	6	0	0	0	0
Jenn Arms	D	So	27	0	1	1	0.0370	3	6	0	0	0	0
Katie MacKinnon	D	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Allyse Wilcox	G	Jr	24	0	0	0	0.0000	3	6	0	0	0	0
Melissa Haber	G	So	10	0	0	0	0.0000	0	0	0	0	0	0
Ashley Leichliter	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
