Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Gabrielle Schnepp	F	Sr	27	8	21	29	1.0741	12	24	1	1	0	0
Jane Pagano	D	Sr	27	9	12	21	0.7778	14	36	2	2	1	0
Elizabeth Dohner	F	So	27	8	13	21	0.7778	10	20	3	3	0	0
Emily Coope	F	Sr	27	9	10	19	0.7037	8	16	2	2	0	0
Meghan Power	F	Jr	27	5	12	17	0.6296	8	16	2	3	0	0
Taylor Osowski	F	Jr	27	10	6	16	0.5926	10	20	0	3	0	0
Kayla Dion	D	So	27	4	11	15	0.5556	8	16	0	3	0	0
Lauren Patterson	F	So	23	5	7	12	0.5217	7	14	0	2	0	0
Danielle Haasbeek	D	So	23	3	8	11	0.4783	4	8	1	1	0	0
Jennifer Liu	F	So	26	3	7	10	0.3846	7	14	3	1	0	0
Samantha Husak	D	Jr	27	2	8	10	0.3704	18	39	0	0	0	1
Carlie Smith	F	Jr	27	7	2	9	0.3333	2	4	1	0	0	0
Véronique Lortie	D	Jr	27	2	6	8	0.2963	10	20	1	0	0	0
Olivia Hirschy	F	Fr	14	3	4	7	0.5000	2	4	0	1	0	0
Taylor Dion	F	So	24	2	4	6	0.2500	1	2	0	0	0	0
Kaitlin Parent	F	So	23	2	2	4	0.1739	2	4	1	0	0	0
Kendra Mac	D	So	13	0	3	3	0.2308	4	8	0	0	0	0
Kelly Critzer	F	Jr	22	0	2	2	0.0909	10	20	0	0	0	0
Jennifer Arts	F	Jr	10	0	2	2	0.2000	3	6	0	0	0	0
Victoria Pelton	F	Sr	19	1	0	1	0.0526	1	2	0	0	0	0
Colby Begis	D	So	14	0	1	1	0.0714	3	6	0	0	0	0
Kirsten Johnson	D	So	5	0	0	0	0.0000	2	4	0	0	0	0
Keira Goin	G	Sr	23	0	0	0	0.0000	0	0	0	0	0	0
Briah Reilly	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Kayla Rios	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Amanda Lupo	G	Jr	5	0	0	0	0.0000	0	0	0	0	0	0
