Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Teal Gove	F	Sr	30	29	21	50	1.6667	1	2	6	9	1	0
Shannon Stewart	F	So	30	21	18	39	1.3000	9	18	3	5	0	0
Jenny Kistner	F	Jr	29	12	22	34	1.1724	16	32	1	3	1	0
Allison Era	D	Jr	30	13	16	29	0.9667	10	20	3	6	0	0
Emma Rutherford	F	So	30	12	14	26	0.8667	5	10	4	0	1	1
Chelsea VanGlahn	F	Jr	30	14	8	22	0.7333	10	20	1	5	1	0
Alyssa Parke	D	So	30	6	14	20	0.6667	7	14	0	3	0	0
Morgan MacInnis	F	So	30	6	10	16	0.5333	4	8	2	0	0	0
Andrea Ziesmann	F	Fr	30	3	13	16	0.5333	10	20	2	2	0	0
Caitlin Gilligan	D	Fr	30	1	15	16	0.5333	6	12	0	0	0	0
Ali Vakos	F	Jr	19	7	8	15	0.7895	0	0	2	0	0	0
Breanne Bennett	F	Fr	29	2	10	12	0.4138	6	12	0	0	0	0
Bridget Balisy	D	Fr	30	3	8	11	0.3667	5	10	1	0	0	0
Giovanna Senese	F	Fr	22	2	9	11	0.5000	1	2	0	1	0	0
Mia Favretto	D	So	30	1	6	7	0.2333	4	8	0	0	0	0
Kenzie Menzak	F	Fr	30	2	4	6	0.2000	2	4	1	0	0	0
Jordan Caldwell	F	Sr	6	3	2	5	0.8333	1	2	1	1	0	0
Melissa McIver	F	So	26	2	3	5	0.1923	3	6	0	0	0	0
Sara Lanni	D	Fr	28	0	2	2	0.0714	4	8	0	0	0	0
Ally Ross	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
Sydney Aveson	G	Sr	26	0	0	0	0.0000	0	0	0	0	0	0
