Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Mary Parker	F	Jr	35	17	22	39	1.1143	8	16	5	1	2	3
Miye D'Oench	F	Jr	35	19	14	33	0.9429	10	31	4	5	0	2
Samantha Reber	F	Sr	36	7	25	32	0.8889	5	10	1	1	0	0
Sydney Daniels	F	So	36	19	8	27	0.7500	18	36	7	3	0	0
Lexie Laing	F	Fr	36	10	15	25	0.6944	5	10	3	2	0	0
Sarah Edney	D	Sr	32	8	14	22	0.6875	2	4	0	1	0	0
Karly Heffernan	F	Fr	35	9	11	20	0.5714	7	14	1	0	0	0
Lyndsey Fry	F	Sr	36	6	13	19	0.5278	9	18	1	2	0	0
Hillary Crowe	F	Sr	31	10	7	17	0.5484	11	22	2	1	0	0
Michelle Picard	D	Jr	35	2	15	17	0.4857	10	20	0	1	0	0
Kalley Armstrong	F	Sr	33	5	9	14	0.4242	8	16	1	0	0	0
Marissa Gedman	D	Sr	36	3	10	13	0.3611	18	58	0	1	0	0
Josephine Pucci	D	Sr	26	3	9	12	0.4615	2	4	0	1	0	0
Haley Mullins	F	Fr	36	5	6	11	0.3056	12	27	1	0	0	0
Abigail Frazer	D	So	34	3	8	11	0.3235	5	10	1	2	0	0
Briana Mastel	D	So	34	2	3	5	0.1471	3	6	0	0	0	0
Dani Krzyszczyk	F	Fr	25	1	3	4	0.1600	1	2	0	0	0	0
Jessica Harvey	F	Jr	32	2	1	3	0.0938	1	2	0	0	0	0
Natasha Rachlin	D	So	16	0	2	2	0.1250	1	2	0	0	0	0
Emerance Maschmeyer	G	Jr	26	0	1	1	0.0385	1	2	0	0	0	0
Chelsea Ziadie	D	Fr	11	0	1	1	0.0909	0	0	0	0	0	0
Brianna Laing	G	So	11	0	0	0	0.0000	0	0	0	0	0	0
Robyn White	D	So	8	0	0	0	0.0000	0	0	0	0	0	0
Nikki Friesen	F	Fr	9	0	0	0	0.0000	0	0	0	0	0	0
Molly Tissenbaum	G	Jr	6	0	0	0	0.0000	0	0	0	0	0	0
