Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Sara Mickelson	F	Jr	27	20	11	31	1.1481	5	10	0	0
Melanie Leveille	F	Fr	27	15	13	28	1.0370	1	4	0	0
Sophie Davidson	F	Fr	25	11	17	28	1.1200	1	6	0	1
Kate Raasch	F	So	27	10	15	25	0.9259	3	2	2	0
Brianna Miller	F	So	27	14	10	24	0.8889	1	4	0	0
Emily Dusold	F	Jr	27	8	12	20	0.7407	0	6	0	0
Amanda Finstad	D	Fr	27	4	15	19	0.7037	0	1	1	0
Marie Gross	D	Jr	27	4	13	17	0.6296	1	0	0	0
Mindy Lein	F	Jr	26	5	8	13	0.5000	2	2	1	0
Anna Johnson	F	Fr	26	5	7	12	0.4615	0	2	1	1
Cortney Hansen	F	So	25	2	5	7	0.2800	0	0	0	0
Lindsy Eilertson	F	So	26	3	3	6	0.2308	1	1	0	0
Shannon Griswold	F/D	Fr	18	1	2	3	0.1667	0	0	0	0
Mallory Steele	D	Fr	25	0	3	3	0.1200	0	0	0	0
Erin Dodor	D	Fr	12	0	2	2	0.1667	0	0	0	0
Emily Toenes	D	Jr	25	0	2	2	0.0800	0	0	0	0
Callista Olynyk	F/D	So	13	0	1	1	0.0769	0	0	0	0
Rachel Brobst	D	So	20	0	1	1	0.0500	0	0	0	0
Elysha Fuchs	F	Jr	26	0	1	1	0.0385	0	0	0	0
Erin Eiynck	D	So	16	0	0	0	0.0000	0	0	0	0
Andria Pinkerton	G	Fr	9	0	0	0	0.0000	0	0	0	0
Crystal Testolin	G	So	21	0	0	0	0.0000	0	0	0	0
Samantha Aarthun	F/D	Fr	13	0	0	0	0.0000	0	0	0	0
