Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Emily Snodgrass	F	Fr	34	9	12	21	0.6176	9	18	0	4	1	0
Maggie Walsh	D	So	33	4	12	16	0.4848	10	20	0	3	0	0
Kayla Campero	F	Fr	31	7	7	14	0.4516	6	12	0	2	0	0
Jocelyn Slattery	F	So	34	6	8	14	0.4118	10	20	0	0	1	0
Sami Evelyn	D	Sr	32	6	7	13	0.4063	12	35	1	1	0	0
Kelly Horan	F	Jr	34	3	6	9	0.2647	8	16	0	2	0	1
Maude Blain	D	Jr	24	1	7	8	0.3333	7	14	0	1	0	0
Rachel Farrel	F	Fr	34	4	3	7	0.2059	11	22	0	2	0	0
Caitlin Hewes	D	Fr	34	3	4	7	0.2059	9	18	1	0	0	0
Stephanie Raithby	F	So	34	2	5	7	0.2059	7	14	1	0	0	0
Rebecca Hewett	D	Sr	34	2	3	5	0.1471	11	22	0	0	0	0
Sarah MacDonnell	F	Fr	34	3	1	4	0.1176	7	25	0	0	0	0
Kiana Nauheim	D	So	34	0	4	4	0.1176	9	18	0	0	0	0
Alexandra Vakos	F	So	34	1	2	3	0.0882	3	6	0	0	0	0
Casey Knajdek	F/D	Jr	34	0	3	3	0.0882	8	16	0	0	0	0
Jenna Welch	F	So	32	2	0	2	0.0625	3	6	1	0	0	0
Taylor Gross	F	So	11	1	1	2	0.1818	3	6	0	0	0	0
Christie Brauer	F	Fr	22	1	0	1	0.0455	3	6	0	1	0	0
Carli Pridmore	D	Jr	34	0	1	1	0.0294	1	2	0	0	0	0
Nicole Paniccia	G	So	18	0	0	0	0.0000	0	0	0	0	0	0
Alexandra Garcia	G	Sr	20	0	0	0	0.0000	0	0	0	0	0	0
