Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Annmarie Lewis	F	Jr	25	11	15	26	1.0400	8	16	0	4	1	0
Caitlin Manahan	F	Jr	25	10	10	20	0.8000	13	26	2	2	0	0
Breanna Roy	D	Jr	25	7	12	19	0.7600	28	64	1	6	0	0
Stephanie Simons	F	Jr	24	8	9	17	0.7083	3	6	2	2	1	0
Emma Smetaniuk	F	Fr	25	10	6	16	0.6400	20	48	1	4	1	1
Jessica Silveira	F	Fr	25	7	9	16	0.6400	29	58	2	1	0	0
Brittany Lucky	D	Fr	25	3	6	9	0.3600	3	6	0	2	0	0
Katie Komsa	F	So	22	2	6	8	0.3636	13	34	1	0	1	0
Jenn Crawford	F	Fr	25	4	3	7	0.2800	10	20	0	1	0	0
Stephanie Malcolm	D	Jr	23	1	3	4	0.1739	2	4	0	0	0	0
Brittany Westlake	D	So	25	2	1	3	0.1200	15	41	0	1	0	0
Nadine Cunningham	D	So	22	0	3	3	0.1364	5	10	0	0	0	0
Courtney Laughlin	F	Jr	24	2	0	2	0.0833	8	16	1	0	0	0
Brandi Atwell	F/D	Jr	25	0	2	2	0.0800	3	6	0	0	0	0
Kristine Faffley	F/D	Sr	23	0	1	1	0.0435	3	6	0	0	0	0
Emma Fillman	D	Fr	22	0	1	1	0.0455	6	12	0	0	0	0
Dawna Salvarinas	G	Fr	10	0	0	0	0.0000	0	0	0	0	0	0
Jen Conophy	G	So	17	0	0	0	0.0000	1	2	0	0	0	0
