Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Kristy Oonincx	F	Jr	33	14	9	23	0.6970	2	5	0	0
Ashley Stewart	F	Jr	35	10	13	23	0.6571	1	1	0	0
Hailey Clarkson	F	So	35	5	17	22	0.6286	2	1	0	0
Carrie Holldorf	F/D	Sr	35	6	10	16	0.4571	2	2	0	0
Laura Fast	F	Fr	35	6	9	15	0.4286	0	2	0	0
Kelly Stewart	D	Jr	35	7	7	14	0.4000	1	4	0	0
Tina Ciraulo	D	Sr	35	6	8	14	0.4000	1	3	0	0
Denelle Maguet	F	So	29	2	4	6	0.2069	0	0	0	0
Randie Jelinski	D	Jr	35	2	4	6	0.1714	0	0	0	0
Jacqueline Jensen	F	So	35	1	4	5	0.1429	0	0	1	0
Marie-Michel Lemieux	F	So	30	1	3	4	0.1333	0	1	0	0
Gretchen Norby	D	Fr	14	0	3	3	0.2143	0	0	0	0
Brittni Kuyper	D	Fr	34	0	3	3	0.0882	0	0	0	0
Kari Turkowski	F	Sr	23	1	1	2	0.0870	0	0	0	0
Tricia Fast	F	So	29	0	2	2	0.0690	0	0	0	0
Bobbie Anderson	F	So	35	0	2	2	0.0571	0	0	0	0
Ashley Andrews	F	So	16	1	0	1	0.0625	0	0	0	0
Melanie Pudsey	F	Sr	34	1	0	1	0.0294	0	0	0	0
Stacy Dey	D	Fr	20	0	1	1	0.0500	0	0	0	0
Hilary Spires	D	Fr	29	0	0	0	0.0000	0	0	0	0
Lauri St. Jacques	G	So	23	0	0	0	0.0000	0	0	0	0
Rachel Solgon	F	Jr	14	0	0	0	0.0000	0	0	0	0
Carmen Lizee	G	So	4	0	0	0	0.0000	0	0	0	0
Emily Meronyk	D	Fr	5	0	0	0	0.0000	0	0	0	0
Kendall Newell	G	Fr	12	0	0	0	0.0000	0	0	0	0
