Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Andrea Ciarletta	F	Fr	26	30	26	56	2.1538	5	4	2	0
Melissa Belmonte	F	Fr	26	28	25	53	2.0385	2	5	0	2
Molly Norton	F	So	26	11	7	18	0.6923	2	1	1	0
Calli Beskosty	F	Fr	25	5	12	17	0.6800	0	2	0	0
Kerri Zizzo	D	Fr	22	4	11	15	0.6818	0	1	0	0
Katie Reardon	F	Fr	26	6	8	14	0.5385	1	0	0	0
Annie Larson	F	So	19	5	9	14	0.7368	1	3	0	0
Katelyn Averill	D	Jr	26	2	10	12	0.4615	0	0	0	0
Jenn Murray	D	Jr	26	5	5	10	0.3846	1	0	1	0
Garbrielle Goodrow	F	Fr	26	3	7	10	0.3846	0	0	0	0
Leanne Wancheck	F	Sr	26	2	4	6	0.2308	0	1	0	0
Leanne Corsino	D	Fr	25	1	4	5	0.2000	0	1	0	0
Audrey Arnold	D	Fr	26	0	3	3	0.1154	0	0	0	0
Kristin Wilson	D	So	19	1	1	2	0.1053	1	1	0	0
Cristin Teifer	F	So	11	1	1	2	0.1818	0	0	0	0
Andrea Maillett	F	So	19	0	1	1	0.0526	0	0	0	0
Justine Buzzell	F	Fr	19	0	1	1	0.0526	0	0	0	0
Cara Osimo	F	Fr	11	0	0	0	0.0000	0	0	0	0
Amanda Boucher	G	Fr	21	0	0	0	0.0000	0	0	0	0
Lara Miele	F	Fr	26	0	0	0	0.0000	0	0	0	0
Shannon Palmer	G	Fr	10	0	0	0	0.0000	0	0	0	0
Christina Laroche	F	Jr	7	0	0	0	0.0000	0	0	0	0
