Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Ashley Riggs	F	Sr	32	16	19	35	1.0938	5	10	2	5	1	0
Frances McPhail	F	Jr	36	12	11	23	0.6389	15	30	0	3	1	0
Mary McKinnon	F	Jr	36	7	14	21	0.5833	17	34	0	2	0	0
Jennifer MacLean	F	Jr	27	4	9	13	0.4815	13	26	0	0	0	0
Jocey Kleiber	D	Fr	36	6	6	12	0.3333	11	22	1	4	0	0
Melanie Mills	F	Sr	35	5	7	12	0.3429	35	73	0	2	0	0
Leah Whittaker	D	Fr	36	3	7	10	0.2778	24	48	0	1	0	0
Autumn Stuntz	F	So	36	5	4	9	0.2500	15	30	0	1	1	0
Caitlin Jenkins	F	Fr	31	3	5	8	0.2581	12	24	0	2	0	0
Nathalie Larsen	F	So	33	3	4	7	0.2121	0	0	1	1	0	0
Alison Malty	D	Jr	34	1	5	6	0.1765	16	40	1	0	0	0
Jacquiline Spring	F/D	Jr	32	1	3	4	0.1250	7	14	0	0	0	0
Emilie Castonguay	F	Sr	27	1	2	3	0.1111	4	8	0	0	0	0
Christina Jablonski	D	Jr	27	0	3	3	0.1111	10	20	0	0	0	0
Sarah Zacharias	D	Fr	34	1	1	2	0.0588	5	10	0	0	0	0
Kayla Colang	F	Fr	35	1	1	2	0.0571	2	4	1	0	0	0
Kara Edwards	D	So	31	0	2	2	0.0645	15	30	0	0	0	0
Rachel Hauser	D	Jr	33	0	1	1	0.0303	9	18	0	0	0	0
Megan Price	F/D	Jr	18	0	0	0	0.0000	3	6	0	0	0	0
Jill Zelonis	G	Jr	8	0	0	0	0.0000	0	0	0	0	0	0
Jenni Bauer	G	So	24	0	0	0	0.0000	0	0	0	0	0	0
Amanda Rowe	G	Jr	2	0	0	0	0.0000	0	0	0	0	0	0
Jackie Solomito	F	Fr	3	0	0	0	0.0000	7	14	0	0	0	0
Nikki Rudy	G	Sr	11	0	0	0	0.0000	0	0	0	0	0	0
