Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Brittany Howard	F	Jr	36	17	23	40	1.1111	12	24	4	3	1	1
Mackenzie Johnston	F	Jr	38	12	13	25	0.6579	14	28	2	3	1	0
Kirsten Welsh	D	Fr	38	7	18	25	0.6579	36	72	0	5	0	0
Sarah Quaranta	F	Fr	38	5	19	24	0.6316	17	34	1	2	0	0
Ashley Vesci	F	Sr	35	13	10	23	0.6571	10	20	2	1	1	2
Maeve Garvey	F	Jr	38	8	15	23	0.6053	11	22	1	2	0	2
Mikaela Lowater	D	Jr	38	11	11	22	0.5789	10	28	0	7	1	0
Maggie Lague	D	Fr	38	2	20	22	0.5789	6	12	2	1	0	0
Amber Rennie	F	Fr	38	10	10	20	0.5263	3	6	3	3	0	0
Katherine Murphy	F	So	38	2	14	16	0.4211	2	4	0	2	0	0
Rikki Meilleur	F	Jr	36	5	10	15	0.4167	5	10	1	1	0	0
Jessica Gazzola	F	So	38	3	8	11	0.2895	8	16	0	2	0	0
Amanda Pantaleo	F	So	38	7	3	10	0.2632	7	14	1	4	1	0
Natalie Fraser	D	So	37	3	2	5	0.1351	8	19	0	0	0	0
Anissa Gamble	F	Sr	34	2	1	3	0.0882	1	2	0	0	0	0
Caitlyn Sadowy	F	Fr	32	1	2	3	0.0938	1	2	0	0	0	0
Jessica Dodds	G	Jr	33	0	3	3	0.0909	0	0	0	0	0	0
Victoria Harshman	F	Fr	28	0	2	2	0.0714	2	4	0	0	0	0
Lauren Bailey	G	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
Leah Carlson	D	Sr	38	0	0	0	0.0000	16	32	0	0	0	0
Leah Carey	D	So	27	0	0	0	0.0000	3	6	0	0	0	0
Elijah Milne-Price	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
