Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jessica Kistabish	F	Fr	25	16	8	24	0.9600	9	18	5	5	1	0
Karley Cree	F	So	25	12	12	24	0.9600	37	74	1	1	1	0
Dana Morrison	D	Fr	25	4	7	11	0.4400	18	36	1	0	2	0
Bernadette O'Connell	F	Fr	22	6	1	7	0.3182	14	28	0	1	0	1
Lora Ardoin	F	Fr	23	2	3	5	0.2174	8	16	0	0	1	1
Abbey Diabo	D	Fr	25	2	3	5	0.2000	25	50	0	1	0	0
Rhea Coad	F	Fr	17	1	3	4	0.2353	7	14	1	0	0	0
Tia Mitchell	F	Fr	25	2	1	3	0.1200	7	14	0	1	0	1
Caroline Mundy	D	Fr	25	1	2	3	0.1200	14	31	0	0	0	0
Maddy Hetman	F	Fr	25	1	1	2	0.0800	1	2	0	0	0	0
Devyn Hutcheson	D	So	13	0	2	2	0.1538	8	16	0	0	0	0
Olga Russell	F	Fr	19	1	0	1	0.0526	9	26	0	0	0	0
Keri Dempsey	D	So	12	0	0	0	0.0000	4	8	0	0	0	0
Caty Darling	D	Jr	25	0	0	0	0.0000	5	10	0	0	0	0
Steph Kushnir	F	So	18	0	0	0	0.0000	0	0	0	0	0	0
Shayna Dominique	G	Fr	25	0	0	0	0.0000	2	4	0	0	0	0
Becca Kieffer	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Ally Altschuler	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
